dia,data_iso,consumo_gwh,producao_nac_gwh,renovavel_gwh,hidrica_gwh,hidrica_renov_gwh,eolica_gwh,solar_gwh,biomassa_gwh,gas_natural_gwh,carvao_gwh,outra_termica_gwh,baterias_inj_gwh,bombagem_consumo_gwh,saldo_importador_gwh,pico_consumo_mw,perc_renovavel
14/12/2023,2023-12-14,160.68,146.36,118.37,74.32,61.32,40.69,8.95,7.41,14.68,0.0,0.31,0.0,13.28,27.95,8418.2,80.88
15/12/2023,2023-12-15,160.16,163.85,143.57,67.84,58.84,68.57,8.48,7.69,10.94,0.0,0.35,0.0,11.08,7.72,8257.6,87.62
16/12/2023,2023-12-16,141.31,153.1,129.52,73.14,64.14,48.19,9.37,7.81,14.29,0.0,0.29,0.0,11.17,-0.3,7472.5,84.6
17/12/2023,2023-12-17,137.75,119.14,94.76,75.06,66.06,11.61,9.11,7.98,15.08,0.0,0.3,0.0,12.74,31.69,7683.1,79.54
18/12/2023,2023-12-18,167.02,160.37,106.25,91.77,81.77,7.99,8.43,8.06,43.79,0.0,0.33,0.0,7.34,14.23,9099.1,66.25
19/12/2023,2023-12-19,174.89,151.07,115.81,85.46,74.46,24.95,8.29,8.11,23.89,0.0,0.37,0.0,1.91,26.02,9240.7,76.66
20/12/2023,2023-12-20,169.49,148.62,134.24,63.43,55.43,65.47,5.02,8.31,5.92,0.0,0.47,0.0,10.38,31.59,8878.8,90.32
21/12/2023,2023-12-21,165.81,126.18,110.53,48.33,38.33,55.33,8.68,8.19,5.03,0.0,0.61,0.0,15.2,55.2,8599.1,87.6
22/12/2023,2023-12-22,158.99,122.54,103.13,47.91,34.91,50.87,8.85,8.5,5.77,0.0,0.64,0.0,18.32,55.16,8156.4,84.16
23/12/2023,2023-12-23,143.52,99.84,81.64,50.72,37.72,26.82,8.8,8.31,4.62,0.0,0.58,0.0,15.16,59.19,7748.0,81.77
24/12/2023,2023-12-24,134.69,89.25,69.99,54.3,44.3,9.26,8.16,8.27,8.68,0.0,0.57,0.0,8.61,54.4,7301.7,78.43
25/12/2023,2023-12-25,126.16,72.71,57.72,50.99,42.99,1.67,5.22,7.84,6.42,0.0,0.57,0.0,9.32,63.08,6509.6,79.38
26/12/2023,2023-12-26,146.86,108.92,89.39,74.24,69.24,6.17,6.2,7.78,13.97,0.0,0.56,0.0,5.78,44.01,8193.0,82.07
27/12/2023,2023-12-27,160.19,133.54,107.9,70.12,65.12,30.67,4.22,7.89,20.03,0.0,0.61,0.0,11.42,38.4,8601.6,80.8
28/12/2023,2023-12-28,158.94,155.78,122.64,76.37,69.37,41.01,4.3,7.96,25.51,0.0,0.63,0.0,3.99,7.44,8379.8,78.72
29/12/2023,2023-12-29,155.74,137.18,104.63,83.16,78.16,15.15,2.68,8.64,26.75,0.0,0.8,0.0,2.17,20.98,8030.5,76.27
30/12/2023,2023-12-30,143.06,104.73,91.17,47.38,41.38,34.94,6.19,8.67,6.91,0.0,0.65,0.0,10.69,49.37,7707.8,87.05
31/12/2023,2023-12-31,135.08,97.88,75.59,40.35,23.35,39.15,4.39,8.7,4.53,0.0,0.76,0.0,22.49,60.09,7471.4,77.23
01/01/2024,2024-01-01,123.58,73.3,57.87,32.3,22.3,19.9,7.0,8.67,4.65,0.0,0.77,0.0,16.32,66.97,6727.6,78.95
02/01/2024,2024-01-02,153.88,135.26,122.46,29.35,22.35,87.13,4.35,8.63,5.03,0.0,0.76,0.0,29.4,48.44,8429.6,90.54
03/01/2024,2024-01-03,165.53,118.57,86.86,62.51,44.51,32.14,1.73,8.48,12.94,0.0,0.78,0.0,11.09,58.37,8504.8,73.25
04/01/2024,2024-01-04,165.7,163.56,128.11,87.04,72.04,44.03,3.3,8.74,19.68,0.0,0.77,0.0,3.45,5.87,8571.6,78.33
05/01/2024,2024-01-05,167.22,143.44,126.74,58.01,49.01,60.86,8.2,8.65,6.94,0.0,0.77,0.0,9.09,33.22,8604.4,88.35
06/01/2024,2024-01-06,150.18,95.69,78.85,52.21,44.21,19.26,7.22,8.16,8.15,0.0,0.7,0.0,14.14,69.0,7916.2,82.4
07/01/2024,2024-01-07,144.33,88.36,68.02,54.66,46.66,3.4,9.63,8.33,11.64,0.0,0.7,0.0,11.07,67.42,8035.5,76.98
08/01/2024,2024-01-08,182.63,149.28,96.36,78.65,70.65,14.93,2.59,8.18,44.21,0.0,0.71,0.0,8.7,42.3,9739.3,64.55
09/01/2024,2024-01-09,184.63,192.63,103.6,92.19,85.19,8.82,1.89,7.69,81.31,0.0,0.72,0.0,12.52,4.65,9533.3,53.78
10/01/2024,2024-01-10,179.19,213.68,125.23,86.38,80.38,32.1,4.95,7.79,81.72,0.0,0.73,0.0,5.85,-28.52,9388.2,58.61
11/01/2024,2024-01-11,176.8,178.69,120.86,85.07,77.07,29.06,6.48,8.26,49.06,0.0,0.77,0.0,4.45,2.79,9504.5,67.64
12/01/2024,2024-01-12,180.31,224.75,173.67,85.26,74.26,84.91,6.05,8.45,39.32,0.0,0.75,0.0,5.71,-38.48,9328.9,77.27
13/01/2024,2024-01-13,158.14,202.98,176.35,86.0,82.0,82.9,3.14,8.3,21.98,0.0,0.65,0.0,1.18,-43.41,8138.4,86.88
14/01/2024,2024-01-14,145.47,142.71,129.05,68.3,62.3,53.88,4.21,8.66,7.11,0.0,0.55,0.0,9.97,13.04,7667.0,90.43
15/01/2024,2024-01-15,166.03,191.39,159.89,90.01,87.01,61.66,2.71,8.51,27.95,0.0,0.55,0.0,8.06,-17.0,8633.2,83.54
16/01/2024,2024-01-16,166.79,222.68,190.83,93.16,88.16,91.48,2.5,8.69,26.13,0.0,0.72,0.0,5.28,-50.34,8555.0,85.7
17/01/2024,2024-01-17,163.45,203.23,192.43,76.3,72.3,106.27,5.09,8.76,6.07,0.0,0.73,0.0,13.95,-25.48,8488.8,94.69
18/01/2024,2024-01-18,164.17,177.6,155.05,109.1,99.1,43.8,3.36,8.78,11.81,0.0,0.74,0.0,8.28,-4.9,8484.3,87.3
19/01/2024,2024-01-19,162.01,194.81,175.47,112.84,106.84,55.4,4.42,8.81,12.62,0.0,0.72,0.0,0.88,-31.67,8301.0,90.07
20/01/2024,2024-01-20,144.73,164.58,145.33,110.11,105.11,21.34,10.04,8.83,13.55,0.0,0.71,0.0,5.63,-13.95,7700.1,88.3
21/01/2024,2024-01-21,140.1,126.66,114.38,82.51,77.51,17.59,10.84,8.44,6.55,0.0,0.73,0.0,25.72,39.55,7671.6,90.3
22/01/2024,2024-01-22,168.39,159.38,133.94,95.62,85.62,30.7,9.39,8.23,14.69,0.0,0.75,0.0,18.72,28.07,8841.5,84.04
23/01/2024,2024-01-23,163.82,160.1,112.72,104.05,88.05,7.21,9.47,8.0,30.58,0.0,0.8,0.0,10.94,14.96,8437.0,70.41
24/01/2024,2024-01-24,157.43,157.69,117.0,90.89,76.89,22.36,10.09,7.66,25.89,0.0,0.8,0.0,10.6,10.62,8120.5,74.2
25/01/2024,2024-01-25,157.1,149.02,113.37,98.73,86.73,8.9,9.9,7.85,22.84,0.0,0.82,0.0,11.3,19.7,8110.4,76.08
26/01/2024,2024-01-26,155.54,157.41,135.16,111.7,104.7,14.11,8.72,7.63,14.62,0.0,0.62,0.0,3.29,1.69,7934.7,85.87
27/01/2024,2024-01-27,134.29,153.79,139.77,94.63,87.63,35.07,9.46,7.62,6.48,0.0,0.54,0.0,8.88,-10.31,6996.5,90.89
28/01/2024,2024-01-28,127.07,129.51,117.94,67.38,60.38,44.44,5.83,7.29,4.0,0.0,0.57,0.0,24.14,22.09,6819.3,91.07
29/01/2024,2024-01-29,149.7,164.27,127.52,97.11,80.11,31.54,8.44,7.43,19.12,0.0,0.63,0.0,5.32,-9.0,8062.1,77.63
30/01/2024,2024-01-30,153.48,167.52,134.32,96.71,88.71,28.99,9.26,7.36,24.53,0.0,0.67,0.0,2.21,-11.59,8063.5,80.18
31/01/2024,2024-01-31,152.42,174.2,140.45,103.62,96.62,25.5,10.44,7.9,25.95,0.0,0.79,0.0,4.32,-17.18,7927.5,80.63
01/02/2024,2024-02-01,152.13,144.7,125.78,88.37,78.37,27.74,10.72,8.96,8.18,0.0,0.75,0.0,16.31,24.09,7957.2,86.92
02/02/2024,2024-02-02,149.77,140.33,119.83,73.33,61.33,38.28,10.71,9.51,7.73,0.0,0.77,0.0,16.35,26.16,7744.4,85.39
03/02/2024,2024-02-03,130.79,139.97,117.3,80.87,70.87,24.64,11.98,9.81,11.91,0.0,0.76,0.0,12.43,3.56,6919.0,83.8
04/02/2024,2024-02-04,124.54,104.12,79.4,68.5,54.5,4.66,10.66,9.58,9.95,0.0,0.77,0.0,15.15,35.9,6850.9,76.26
05/02/2024,2024-02-05,151.65,153.42,114.65,106.35,95.35,2.16,7.43,9.71,27.0,0.0,0.77,0.0,4.03,2.52,8120.3,74.73
06/02/2024,2024-02-06,155.89,138.15,111.54,84.48,79.48,13.27,9.26,9.52,20.81,0.0,0.79,0.0,6.55,24.64,8194.6,80.74
07/02/2024,2024-02-07,158.41,160.18,138.89,78.39,69.39,53.71,6.24,9.55,11.49,0.0,0.8,0.0,9.48,8.04,8190.1,86.71
08/02/2024,2024-02-08,166.06,181.19,169.31,60.97,55.97,103.11,1.08,9.15,6.1,0.0,0.78,0.0,6.97,-7.81,8436.9,93.44
09/02/2024,2024-02-09,160.99,195.21,174.25,76.83,70.83,89.35,4.92,9.15,14.31,0.0,0.65,0.0,8.2,-25.74,8038.4,89.26
10/02/2024,2024-02-10,140.24,155.12,143.92,43.07,38.07,87.88,9.01,8.97,5.62,0.0,0.58,0.0,32.57,18.12,7337.0,92.78
11/02/2024,2024-02-11,136.64,139.57,121.5,59.92,51.92,57.81,2.5,9.26,9.36,0.0,0.71,0.0,8.8,6.19,7074.9,87.05
12/02/2024,2024-02-12,142.83,146.6,120.74,57.49,47.49,53.72,10.05,9.49,15.15,0.0,0.71,0.0,27.01,23.64,7398.5,82.36
13/02/2024,2024-02-13,133.89,167.36,120.64,92.75,75.75,30.8,4.65,9.43,29.04,0.0,0.69,0.0,4.97,-28.29,7018.6,72.08
14/02/2024,2024-02-14,148.66,192.5,150.51,80.46,66.46,68.28,6.48,9.29,27.31,0.0,0.68,0.0,2.34,-41.26,7796.6,78.19
15/02/2024,2024-02-15,153.05,192.03,156.78,77.39,70.39,71.27,6.38,8.73,27.58,0.0,0.68,0.0,6.3,-32.42,7953.4,81.64
16/02/2024,2024-02-16,151.03,150.62,108.61,88.05,78.05,12.89,8.52,9.15,31.31,0.0,0.7,0.0,6.96,7.63,7723.8,72.11
17/02/2024,2024-02-17,130.94,134.41,103.08,82.97,71.97,8.97,12.63,9.5,19.62,0.0,0.71,0.0,20.79,17.66,6806.8,76.69
18/02/2024,2024-02-18,121.74,112.94,84.01,62.24,53.24,8.22,13.16,9.39,19.21,0.0,0.72,0.0,21.08,30.22,6566.1,74.38
19/02/2024,2024-02-19,143.67,139.85,105.67,68.62,57.62,25.57,12.98,9.51,22.43,0.0,0.74,0.0,19.69,23.83,7699.4,75.56
20/02/2024,2024-02-20,145.23,145.55,107.95,79.67,64.67,20.46,13.25,9.57,21.86,0.0,0.75,0.0,14.89,14.87,7680.0,74.16
21/02/2024,2024-02-21,149.76,168.65,125.13,101.53,81.53,22.99,11.18,9.42,22.76,0.0,0.76,0.0,7.15,-11.49,7846.9,74.19
22/02/2024,2024-02-22,157.08,174.39,154.47,56.99,44.99,95.59,4.66,9.24,7.15,0.0,0.77,0.0,18.19,1.27,8103.9,88.58
23/02/2024,2024-02-23,157.89,168.06,147.61,42.02,29.02,99.68,9.71,9.2,6.7,0.0,0.75,0.0,26.31,16.52,8177.4,87.83
24/02/2024,2024-02-24,139.96,156.2,139.02,52.84,38.84,81.65,9.27,9.25,2.46,0.0,0.73,0.0,22.18,6.33,7229.5,89.0
25/02/2024,2024-02-25,134.57,169.94,158.72,44.76,35.76,106.91,6.58,9.47,1.48,0.0,0.74,0.0,22.06,-12.92,7019.1,93.4
26/02/2024,2024-02-26,156.07,183.66,166.08,54.96,40.96,104.69,10.96,9.46,2.85,0.0,0.73,0.0,13.48,-13.73,8439.2,90.43
27/02/2024,2024-02-27,159.73,180.14,154.75,67.5,49.5,82.32,13.46,9.46,6.64,0.0,0.75,0.0,7.77,-12.33,8545.6,85.9
28/02/2024,2024-02-28,156.88,167.72,140.2,88.07,73.07,43.98,13.66,9.49,11.77,0.0,0.75,0.0,12.94,2.44,8335.5,83.59
29/02/2024,2024-02-29,161.25,181.5,163.99,74.24,61.24,84.34,8.92,9.49,3.8,0.0,0.71,0.0,12.63,-7.25,8487.0,90.35
01/03/2024,2024-03-01,162.96,177.99,157.73,80.5,66.5,70.71,11.07,9.45,5.59,0.0,0.67,0.0,21.0,6.35,8367.5,88.62
02/03/2024,2024-03-02,148.39,194.28,178.36,75.16,63.16,98.96,6.78,9.46,3.34,0.0,0.57,0.0,16.22,-29.31,7656.0,91.81
03/03/2024,2024-03-03,136.37,154.29,130.97,69.5,53.5,58.4,9.82,9.25,6.76,0.0,0.56,0.0,23.39,5.86,7378.2,84.89
04/03/2024,2024-03-04,156.63,193.57,180.26,89.04,84.04,77.5,9.53,9.19,7.76,0.0,0.55,0.0,4.23,-32.39,8501.0,93.12
05/03/2024,2024-03-05,156.32,180.46,146.77,117.72,109.72,14.69,13.27,9.1,25.13,0.0,0.55,0.0,5.49,-18.36,8272.7,81.34
06/03/2024,2024-03-06,156.81,204.86,163.76,122.89,112.89,28.58,13.07,9.21,30.39,0.0,0.71,0.0,9.56,-38.24,8407.4,79.94
07/03/2024,2024-03-07,166.52,202.77,186.88,100.2,90.2,79.39,7.74,9.56,5.17,0.0,0.73,0.0,22.71,-13.15,8899.1,92.16
08/03/2024,2024-03-08,169.14,211.39,199.15,90.28,83.28,97.9,8.23,9.74,4.51,0.0,0.73,0.0,22.78,-19.1,8737.9,94.21
09/03/2024,2024-03-09,149.84,185.29,173.7,80.41,72.41,83.46,8.27,9.56,2.91,0.0,0.68,0.0,10.41,-24.71,7993.7,93.74
10/03/2024,2024-03-10,139.06,176.48,163.86,57.92,48.92,94.33,11.08,9.52,2.91,0.0,0.72,0.0,19.25,-17.77,7533.9,92.85
11/03/2024,2024-03-11,157.01,171.97,130.06,99.99,82.99,26.2,11.46,9.41,24.2,0.0,0.71,0.0,10.59,-4.08,8508.7,75.63
12/03/2024,2024-03-12,155.42,193.61,153.59,118.2,106.2,23.24,14.71,9.43,27.28,0.0,0.74,0.0,12.8,-25.12,8365.0,79.33
13/03/2024,2024-03-13,150.66,202.67,164.11,117.12,106.12,34.51,14.46,9.02,26.83,0.0,0.73,0.0,11.66,-40.07,8002.9,80.97
14/03/2024,2024-03-14,157.64,194.7,157.67,111.46,100.46,38.18,10.17,8.87,25.29,0.0,0.73,0.0,11.97,-24.82,8233.4,80.98
15/03/2024,2024-03-15,153.37,173.41,136.85,116.28,106.28,12.23,9.46,8.88,25.82,0.0,0.74,0.0,10.41,-9.37,7770.2,78.92
16/03/2024,2024-03-16,133.39,175.47,135.2,103.26,88.26,26.87,11.17,8.89,24.51,0.0,0.76,0.0,19.29,-22.49,6901.9,77.05
17/03/2024,2024-03-17,119.63,147.04,112.57,88.7,75.7,14.26,13.59,9.03,20.7,0.0,0.76,0.0,26.35,-0.72,6444.4,76.56
18/03/2024,2024-03-18,139.86,175.11,132.83,112.83,100.83,11.08,11.94,8.98,29.54,0.0,0.75,0.0,3.97,-31.05,7579.5,75.85
19/03/2024,2024-03-19,143.86,153.16,112.57,94.39,85.39,5.9,12.34,8.94,30.97,0.0,0.62,0.0,12.89,3.88,7485.0,73.5
20/03/2024,2024-03-20,142.65,160.96,122.1,90.08,80.08,19.67,14.39,7.96,28.28,0.0,0.58,0.0,13.78,-4.22,7620.1,75.86
21/03/2024,2024-03-21,145.13,193.87,159.58,83.5,75.5,66.43,9.59,8.07,25.71,0.0,0.58,0.0,26.52,-21.88,7667.9,82.31
22/03/2024,2024-03-22,143.5,189.27,148.08,96.7,80.7,50.94,8.12,8.31,24.48,0.0,0.71,0.0,8.11,-37.39,7253.4,78.23
23/03/2024,2024-03-23,124.48,159.31,147.64,66.98,58.98,70.12,9.45,9.09,2.91,0.0,0.76,0.0,33.2,-1.24,6391.0,92.67
24/03/2024,2024-03-24,115.28,146.8,125.08,74.8,60.8,47.59,7.47,9.22,6.97,0.0,0.76,0.0,19.62,-11.53,6121.8,85.2
25/03/2024,2024-03-25,140.85,194.15,157.92,107.68,83.68,56.17,9.19,8.87,11.48,0.0,0.75,0.0,5.3,-47.73,7591.8,81.34
26/03/2024,2024-03-26,155.23,173.81,157.85,84.52,73.52,66.05,9.91,8.37,4.23,0.0,0.73,0.0,13.85,-4.38,8170.3,90.81
27/03/2024,2024-03-27,158.91,193.52,175.54,67.26,54.26,106.05,6.51,8.72,4.27,0.0,0.72,0.0,15.11,-19.15,8215.1,90.71
28/03/2024,2024-03-28,160.12,176.32,159.34,63.69,51.69,91.65,6.29,9.7,4.26,0.0,0.72,0.0,19.47,3.65,8081.0,90.37
29/03/2024,2024-03-29,137.21,155.69,129.91,93.02,75.02,34.53,10.59,9.77,7.07,0.0,0.71,0.0,12.63,-5.55,7485.9,83.44
30/03/2024,2024-03-30,133.86,167.84,149.74,100.33,90.33,41.23,8.82,9.36,7.5,0.0,0.6,0.0,11.95,-21.68,7188.3,89.21
31/03/2024,2024-03-31,113.97,137.77,125.69,75.11,66.11,39.27,11.51,8.79,2.52,0.0,0.57,0.0,22.16,-1.28,6363.4,91.23
01/04/2024,2024-04-01,135.46,177.47,156.91,76.09,63.09,70.66,14.02,9.14,6.99,0.0,0.57,0.0,30.07,-11.51,7440.0,88.42
02/04/2024,2024-04-02,159.26,204.01,188.13,95.73,87.73,84.61,6.93,8.86,7.32,0.0,0.56,0.0,3.98,-40.45,8313.8,92.22
03/04/2024,2024-04-03,148.87,164.88,152.85,101.65,97.65,32.37,14.39,8.45,7.51,0.0,0.52,0.0,4.67,-11.03,7680.5,92.71
04/04/2024,2024-04-04,146.75,180.17,161.8,91.49,78.49,58.53,15.77,9.0,4.73,0.0,0.64,0.0,13.99,-19.08,7617.5,89.8
05/04/2024,2024-04-05,142.24,182.61,168.51,65.95,56.95,89.23,12.96,9.36,4.38,0.0,0.72,0.0,18.64,-21.33,7196.6,92.28
06/04/2024,2024-04-06,128.95,132.32,113.49,65.88,51.88,48.82,3.61,9.17,4.09,0.0,0.73,0.0,10.09,7.08,6482.6,85.77
07/04/2024,2024-04-07,116.18,124.28,107.45,80.28,69.28,18.14,10.97,9.06,5.12,0.0,0.71,0.0,9.74,1.98,6258.0,86.46
08/04/2024,2024-04-08,140.84,170.06,157.56,70.92,63.92,76.03,8.29,9.33,4.77,0.0,0.73,0.0,13.65,-15.2,7395.1,92.65
09/04/2024,2024-04-09,141.31,148.36,125.5,90.08,75.08,26.25,15.86,8.32,7.11,0.0,0.74,0.0,11.98,5.28,7410.2,84.6
10/04/2024,2024-04-10,139.6,146.72,125.21,102.2,90.2,12.18,14.84,7.99,8.78,0.0,0.73,0.0,6.56,-0.24,7319.0,85.34
11/04/2024,2024-04-11,138.95,156.18,138.9,89.11,81.11,34.14,15.19,8.46,8.53,0.0,0.75,0.0,10.97,-5.89,7117.4,88.94
12/04/2024,2024-04-12,136.51,160.37,142.22,98.0,89.0,27.98,16.2,9.03,8.4,0.0,0.75,0.0,6.63,-16.87,6812.9,88.68
13/04/2024,2024-04-13,119.42,129.8,110.07,88.99,75.99,7.6,17.08,9.4,5.97,0.0,0.77,0.0,20.49,10.49,5976.4,84.8
14/04/2024,2024-04-14,111.9,117.34,95.86,75.22,57.22,13.8,16.06,8.77,3.16,0.0,0.33,0.0,26.39,21.35,5894.3,81.69
15/04/2024,2024-04-15,131.5,138.65,120.7,78.77,66.77,29.1,15.82,9.01,5.21,0.0,0.74,0.0,11.2,4.36,6974.8,87.05
16/04/2024,2024-04-16,134.48,125.31,107.74,70.61,59.61,22.75,16.53,8.85,5.83,0.0,0.74,0.0,11.61,21.1,7038.2,85.98
17/04/2024,2024-04-17,134.55,148.65,130.8,81.68,70.68,36.48,15.03,8.61,6.12,0.0,0.73,0.0,11.93,-1.85,7042.4,87.99
18/04/2024,2024-04-18,134.61,145.24,126.02,68.09,56.09,45.72,15.62,8.6,6.47,0.0,0.75,0.0,13.74,3.44,6901.5,86.77
19/04/2024,2024-04-19,135.35,157.44,134.66,94.71,81.71,31.38,12.6,8.97,9.02,0.0,0.76,0.0,9.35,-12.43,6692.9,85.53
20/04/2024,2024-04-20,117.59,104.74,89.35,64.77,53.77,14.5,11.86,9.22,3.65,0.0,0.75,0.0,16.26,29.47,5881.7,85.3
21/04/2024,2024-04-21,108.76,99.64,88.16,45.1,37.1,25.38,16.14,9.55,2.72,0.0,0.76,0.0,25.07,34.62,5811.2,88.48
22/04/2024,2024-04-22,130.03,114.18,99.56,46.2,36.2,36.5,17.65,9.2,3.86,0.0,0.76,0.0,23.53,39.79,6934.7,87.19
23/04/2024,2024-04-23,133.67,132.36,110.53,59.55,42.55,40.8,17.69,9.48,4.09,0.0,0.74,0.0,14.27,15.93,6949.2,83.51
24/04/2024,2024-04-24,132.72,127.34,100.46,68.68,48.68,25.64,16.77,9.37,6.28,0.0,0.6,0.0,13.1,18.83,6725.7,78.89
25/04/2024,2024-04-25,116.64,164.54,143.77,82.73,65.73,51.3,17.29,9.45,3.02,0.0,0.75,0.0,12.09,-35.49,6074.0,87.38
26/04/2024,2024-04-26,127.96,153.36,136.83,94.18,82.18,34.7,10.29,9.65,3.76,0.0,0.77,0.0,9.32,-15.77,6524.8,89.22
27/04/2024,2024-04-27,118.2,142.87,123.45,68.1,53.1,46.31,14.29,9.75,3.67,0.0,0.76,0.0,21.24,-3.0,5920.7,86.4
28/04/2024,2024-04-28,111.67,114.05,96.26,64.34,50.34,20.9,15.52,9.49,3.04,0.0,0.75,0.0,24.99,23.02,5976.6,84.4
29/04/2024,2024-04-29,130.66,148.67,132.28,84.81,74.81,30.26,17.72,9.49,5.62,0.0,0.77,0.0,3.29,-14.41,6954.4,88.98
30/04/2024,2024-04-30,141.39,141.66,120.99,65.43,50.43,50.69,10.16,9.7,4.91,0.0,0.77,0.0,14.29,14.41,6997.7,85.4
01/05/2024,2024-05-01,120.85,117.71,105.21,32.22,23.22,58.92,13.34,9.73,2.72,0.0,0.78,0.0,33.65,37.24,6188.5,89.38
02/05/2024,2024-05-02,139.03,106.62,88.73,41.91,28.91,35.39,14.74,9.69,4.13,0.0,0.77,0.0,24.0,56.84,7163.9,83.21
03/05/2024,2024-05-03,143.35,128.29,103.31,49.01,29.01,47.95,16.79,9.55,4.21,0.0,0.77,0.0,19.48,34.94,7103.9,80.53
04/05/2024,2024-05-04,128.39,120.41,104.64,33.27,21.27,59.72,14.5,9.16,2.99,0.0,0.77,0.0,22.79,31.18,6307.8,86.91
05/05/2024,2024-05-05,121.24,131.47,108.18,50.82,30.82,58.87,9.22,9.27,2.53,0.0,0.76,0.0,19.34,9.48,6150.9,82.28
06/05/2024,2024-05-06,133.83,132.71,102.92,72.58,49.58,25.64,18.21,9.5,6.05,0.0,0.74,0.0,9.66,11.1,6971.6,77.55
07/05/2024,2024-05-07,136.34,111.13,92.82,51.76,37.76,26.83,20.03,8.2,3.61,0.0,0.7,0.0,13.56,39.13,6932.8,83.52
08/05/2024,2024-05-08,135.26,115.7,99.54,43.51,31.51,39.96,19.21,8.87,3.41,0.0,0.74,0.0,13.77,33.71,6906.4,86.04
09/05/2024,2024-05-09,136.91,101.61,84.97,53.82,42.82,15.04,18.02,9.08,4.89,0.0,0.76,0.0,8.82,44.46,6848.8,83.62
10/05/2024,2024-05-10,136.13,91.44,80.11,50.73,43.73,7.89,18.88,9.62,3.56,0.0,0.76,0.0,9.26,54.3,6623.4,87.61
11/05/2024,2024-05-11,119.61,92.07,82.27,34.48,27.48,26.5,18.41,9.88,2.03,0.0,0.78,0.0,18.32,46.22,5813.4,89.35
12/05/2024,2024-05-12,110.62,96.11,85.65,35.08,27.08,28.9,19.6,10.07,1.69,0.0,0.77,0.0,17.58,32.45,5663.2,89.11
13/05/2024,2024-05-13,138.38,121.31,109.38,41.27,33.27,52.55,13.65,9.91,3.16,0.0,0.77,0.0,15.91,33.33,6858.6,90.17
14/05/2024,2024-05-14,139.16,131.32,115.21,33.37,21.37,70.48,13.38,9.97,3.34,0.0,0.77,0.0,19.5,27.74,6862.7,87.73
15/05/2024,2024-05-15,139.55,120.06,101.13,42.61,28.61,48.61,13.87,10.04,4.15,0.0,0.78,0.0,12.16,31.99,6952.1,84.23
16/05/2024,2024-05-16,142.21,121.26,101.5,53.9,42.9,36.91,11.39,10.3,7.98,0.0,0.78,0.0,4.98,26.23,6925.9,83.71
17/05/2024,2024-05-17,138.94,129.13,114.76,64.58,55.58,34.2,14.79,10.2,4.59,0.0,0.77,0.0,6.96,17.12,6683.1,88.87
18/05/2024,2024-05-18,124.19,107.99,91.7,45.27,32.27,33.23,16.12,10.09,2.51,0.0,0.77,0.0,14.54,31.08,5972.8,84.92
19/05/2024,2024-05-19,112.13,95.71,81.72,34.06,23.06,32.47,16.06,10.13,2.22,0.0,0.76,0.0,14.65,31.41,5858.0,85.39
20/05/2024,2024-05-20,133.48,106.84,90.86,42.77,32.77,32.72,15.54,9.83,5.21,0.0,0.76,0.0,10.32,37.28,6845.8,85.05
21/05/2024,2024-05-21,139.99,112.66,96.08,49.25,38.25,32.95,15.44,9.44,4.82,0.0,0.75,0.0,11.59,39.23,6917.9,85.28
22/05/2024,2024-05-22,139.35,103.87,90.26,44.28,36.28,27.84,16.93,9.2,5.24,0.0,0.37,0.0,11.24,47.04,6875.3,86.89
23/05/2024,2024-05-23,136.47,112.07,94.68,50.25,39.25,25.55,20.39,9.49,6.01,0.0,0.38,0.0,11.83,36.55,6837.4,84.49
24/05/2024,2024-05-24,135.71,102.66,84.62,49.88,39.88,14.63,21.21,8.9,7.69,0.0,0.36,0.0,10.31,43.68,6599.5,82.42
25/05/2024,2024-05-25,119.33,88.95,74.96,34.58,24.58,21.64,19.47,9.28,3.67,0.0,0.32,0.0,17.33,48.08,5855.1,84.28
26/05/2024,2024-05-26,110.84,83.66,73.28,25.96,18.96,28.22,16.87,9.23,3.09,0.0,0.3,0.0,15.43,42.95,5784.1,87.58
27/05/2024,2024-05-27,131.87,105.61,90.64,33.81,23.81,36.19,21.5,9.13,4.6,0.0,0.37,0.0,13.55,40.14,6721.3,85.83
28/05/2024,2024-05-28,137.37,99.39,84.99,37.12,28.12,26.53,20.44,9.89,4.66,0.0,0.74,0.0,10.29,48.6,6871.4,85.52
29/05/2024,2024-05-29,138.18,99.24,83.32,41.8,30.8,21.57,20.93,10.01,4.15,0.0,0.78,0.0,9.15,48.42,6695.5,83.95
30/05/2024,2024-05-30,122.66,94.28,78.58,34.23,22.23,25.78,20.46,10.11,2.92,0.0,0.78,0.0,13.98,42.7,6169.0,83.35
31/05/2024,2024-05-31,131.1,111.19,99.71,24.91,17.91,53.55,18.18,10.07,3.72,0.0,0.76,0.0,12.07,32.35,6502.4,89.67
01/06/2024,2024-06-01,121.55,109.06,98.29,22.01,15.01,55.46,17.89,9.92,3.02,0.0,0.75,0.0,14.46,27.33,5996.3,90.12
02/06/2024,2024-06-02,114.88,100.83,88.35,26.6,17.6,42.79,18.14,9.82,2.75,0.0,0.73,0.0,15.11,29.5,5863.6,87.62
03/06/2024,2024-06-03,137.37,104.92,86.22,42.98,32.98,23.29,20.1,9.84,7.96,0.0,0.74,0.0,3.69,36.41,6885.0,82.17
04/06/2024,2024-06-04,140.44,114.27,87.82,60.12,50.12,9.11,19.77,8.83,15.7,0.0,0.75,0.0,4.53,30.99,6719.3,76.85
