Data,Zona,Contrato,Valor
23/04/2026,ES,FTB Q1-28,66.90
23/04/2026,ES,FTB YR-27,57.00
23/04/2026,ES,FTB YR-28,54.60
23/04/2026,ES,FTB YR-29,53.65
23/04/2026,ES,FTB YR-30,53.00
23/04/2026,ES,FTB YR-31,52.65
23/04/2026,ES,FTB YR-32,52.60
23/04/2026,ES,FTB YR-33,52.45
23/04/2026,ES,FTB YR-34,52.05
23/04/2026,ES,FTB YR-35,51.65
23/04/2026,ES,FTB YR-36,51.25
24/04/2026,PT,FPB D Sa25Apr-26,50.79
24/04/2026,PT,FPB D Su26Apr-26,34.21
24/04/2026,PT,FPB D Mo27Apr-26,47.10
24/04/2026,PT,FPB D Tu28Apr-26,48.70
24/04/2026,PT,FPB D We29Apr-26,48.21
24/04/2026,PT,FPB D Th30Apr-26,48.41
24/04/2026,PT,FPB D Fr01May-26,39.63
24/04/2026,PT,FPB D Sa02May-26,41.26
24/04/2026,PT,FPB D Su03May-26,37.49
24/04/2026,PT,FPB Wk18-26,44.40
24/04/2026,PT,FPB Wk19-26,47.65
24/04/2026,PT,FPB Wk20-26,42.25
24/04/2026,PT,FPB Wk21-26,42.25
24/04/2026,PT,FPB M May-26,42.25
24/04/2026,PT,FPB M Jun-26,60.05
24/04/2026,PT,FPB M Jul-26,80.20
24/04/2026,PT,FPB M Aug-26,78.26
24/04/2026,PT,FPB M Sep-26,76.99
24/04/2026,PT,FPB M Oct-26,86.85
24/04/2026,PT,FPB Q3-26,78.50
24/04/2026,PT,FPB Q4-26,83.40
24/04/2026,PT,FPB Q1-27,71.35
24/04/2026,PT,FPB Q2-27,38.10
24/04/2026,PT,FPB Q3-27,60.57
24/04/2026,PT,FPB Q4-27,60.47
24/04/2026,PT,FPB Q1-28,67.60
24/04/2026,PT,FPB YR-27,57.60
24/04/2026,PT,FPB YR-28,55.30
24/04/2026,PT,FPB YR-29,54.35
24/04/2026,PT,FPB YR-30,53.70
24/04/2026,PT,FPB YR-31,53.35
24/04/2026,PT,FPB YR-32,53.10
24/04/2026,PT,FPB YR-33,52.95
24/04/2026,PT,FPB YR-34,52.55
24/04/2026,PT,FPB YR-35,52.15
24/04/2026,PT,FPB YR-36,51.75
24/04/2026,ES,FTB D Sa25Apr-26,50.79
24/04/2026,ES,FTB D Su26Apr-26,34.21
24/04/2026,ES,FTB D Mo27Apr-26,46.47
24/04/2026,ES,FTB D Tu28Apr-26,48.25
24/04/2026,ES,FTB D We29Apr-26,47.68
24/04/2026,ES,FTB D Th30Apr-26,47.62
24/04/2026,ES,FTB D Fr01May-26,39.18
24/04/2026,ES,FTB D Sa02May-26,40.56
24/04/2026,ES,FTB D Su03May-26,36.49
24/04/2026,ES,FTB Wk18-26,43.75
24/04/2026,ES,FTB Wk19-26,47.00
24/04/2026,ES,FTB Wk20-26,41.60
24/04/2026,ES,FTB Wk21-26,41.60
24/04/2026,ES,FTB M May-26,41.60
24/04/2026,ES,FTB M Jun-26,59.40
24/04/2026,ES,FTB M Jul-26,79.55
24/04/2026,ES,FTB M Aug-26,77.61
24/04/2026,ES,FTB M Sep-26,76.34
24/04/2026,ES,FTB M Oct-26,86.20
24/04/2026,ES,FTB Q3-26,77.85
24/04/2026,ES,FTB Q4-26,82.75
24/04/2026,ES,FTB Q1-27,70.75
24/04/2026,ES,FTB Q2-27,37.50
24/04/2026,ES,FTB Q3-27,59.97
24/04/2026,ES,FTB Q4-27,59.87
24/04/2026,ES,FTB Q1-28,67.10
24/04/2026,ES,FTB YR-27,57.00
24/04/2026,ES,FTB YR-28,54.80
24/04/2026,ES,FTB YR-29,53.85
24/04/2026,ES,FTB YR-30,53.20
24/04/2026,ES,FTB YR-31,52.85
24/04/2026,ES,FTB YR-32,52.60
24/04/2026,ES,FTB YR-33,52.45
24/04/2026,ES,FTB YR-34,52.05
24/04/2026,ES,FTB YR-35,51.65
24/04/2026,ES,FTB YR-36,51.25
27/04/2026,PT,FPB D Tu28Apr-26,55.76
27/04/2026,PT,FPB D We29Apr-26,51.70
27/04/2026,PT,FPB D Th30Apr-26,51.64
27/04/2026,PT,FPB D Fr01May-26,43.20
27/04/2026,PT,FPB D Sa02May-26,35.68
27/04/2026,PT,FPB D Su03May-26,32.42
27/04/2026,PT,FPB Wk19-26,48.72
27/04/2026,PT,FPB Wk20-26,44.37
27/04/2026,PT,FPB Wk21-26,44.37
27/04/2026,PT,FPB Wk22-26,44.37
27/04/2026,PT,FPB M May-26,44.65
27/04/2026,PT,FPB M Jun-26,61.15
27/04/2026,PT,FPB M Jul-26,80.93
27/04/2026,PT,FPB M Aug-26,78.92
27/04/2026,PT,FPB M Sep-26,78.92
27/04/2026,PT,FPB M Oct-26,87.60
27/04/2026,PT,FPB Q3-26,79.60
27/04/2026,PT,FPB Q4-26,84.15
27/04/2026,PT,FPB Q1-27,70.85
27/04/2026,PT,FPB Q2-27,38.59
27/04/2026,PT,FPB Q3-27,61.36
27/04/2026,PT,FPB Q4-27,61.26
27/04/2026,PT,FPB Q1-28,67.68
27/04/2026,PT,FPB YR-27,58.00
27/04/2026,PT,FPB YR-28,55.38
27/04/2026,PT,FPB YR-29,54.43
27/04/2026,PT,FPB YR-30,53.70
27/04/2026,PT,FPB YR-31,53.35
27/04/2026,PT,FPB YR-32,53.10
27/04/2026,PT,FPB YR-33,52.95
27/04/2026,PT,FPB YR-34,52.55
27/04/2026,PT,FPB YR-35,52.15
27/04/2026,PT,FPB YR-36,51.75
27/04/2026,ES,FTB D Tu28Apr-26,55.67
27/04/2026,ES,FTB D We29Apr-26,51.65
27/04/2026,ES,FTB D Th30Apr-26,51.59
27/04/2026,ES,FTB D Fr01May-26,43.15
27/04/2026,ES,FTB D Sa02May-26,35.63
27/04/2026,ES,FTB D Su03May-26,32.37
27/04/2026,ES,FTB Wk19-26,48.00
27/04/2026,ES,FTB Wk20-26,43.66
27/04/2026,ES,FTB Wk21-26,43.66
27/04/2026,ES,FTB Wk22-26,43.66
27/04/2026,ES,FTB M May-26,44.00
27/04/2026,ES,FTB M Jun-26,60.50
27/04/2026,ES,FTB M Jul-26,80.28
27/04/2026,ES,FTB M Aug-26,78.27
27/04/2026,ES,FTB M Sep-26,78.27
27/04/2026,ES,FTB M Oct-26,86.95
27/04/2026,ES,FTB Q3-26,78.95
27/04/2026,ES,FTB Q4-26,83.50
27/04/2026,ES,FTB Q1-27,70.25
27/04/2026,ES,FTB Q2-27,37.99
27/04/2026,ES,FTB Q3-27,60.76
27/04/2026,ES,FTB Q4-27,60.66
27/04/2026,ES,FTB Q1-28,67.18
27/04/2026,ES,FTB YR-27,57.40
27/04/2026,ES,FTB YR-28,54.88
27/04/2026,ES,FTB YR-29,53.93
27/04/2026,ES,FTB YR-30,53.20
27/04/2026,ES,FTB YR-31,52.85
27/04/2026,ES,FTB YR-32,52.60
27/04/2026,ES,FTB YR-33,52.45
27/04/2026,ES,FTB YR-34,52.05
27/04/2026,ES,FTB YR-35,51.65
27/04/2026,ES,FTB YR-36,51.25
28/04/2026,PT,FPB D We29Apr-26,75.72
28/04/2026,PT,FPB D Th30Apr-26,59.64
28/04/2026,PT,FPB D Fr01May-26,51.20
28/04/2026,PT,FPB D Sa02May-26,52.59
28/04/2026,PT,FPB D Su03May-26,48.51
28/04/2026,PT,FPB Wk19-26,52.73
28/04/2026,PT,FPB Wk20-26,41.45
28/04/2026,PT,FPB Wk21-26,41.45
28/04/2026,PT,FPB Wk22-26,41.45
28/04/2026,PT,FPB M May-26,44.90
28/04/2026,PT,FPB M Jun-26,62.73
28/04/2026,PT,FPB M Jul-26,81.78
28/04/2026,PT,FPB M Aug-26,79.77
28/04/2026,PT,FPB M Sep-26,79.77
28/04/2026,PT,FPB M Oct-26,88.20
28/04/2026,PT,FPB Q3-26,80.45
28/04/2026,PT,FPB Q4-26,84.75
28/04/2026,PT,FPB Q1-27,71.00
28/04/2026,PT,FPB Q2-27,39.31
28/04/2026,PT,FPB Q3-27,62.52
28/04/2026,PT,FPB Q4-27,62.42
28/04/2026,PT,FPB Q1-28,68.10
28/04/2026,PT,FPB YR-27,58.80
28/04/2026,PT,FPB YR-28,55.80
28/04/2026,PT,FPB YR-29,54.65
28/04/2026,PT,FPB YR-30,53.70
28/04/2026,PT,FPB YR-31,53.35
28/04/2026,PT,FPB YR-32,53.10
28/04/2026,PT,FPB YR-33,52.95
28/04/2026,PT,FPB YR-34,52.55
28/04/2026,PT,FPB YR-35,52.15
28/04/2026,PT,FPB YR-36,51.75
28/04/2026,ES,FTB D We29Apr-26,75.72
28/04/2026,ES,FTB D Th30Apr-26,59.61
28/04/2026,ES,FTB D Fr01May-26,51.17
28/04/2026,ES,FTB D Sa02May-26,52.56
28/04/2026,ES,FTB D Su03May-26,48.48
28/04/2026,ES,FTB Wk19-26,52.00
28/04/2026,ES,FTB Wk20-26,40.74
28/04/2026,ES,FTB Wk21-26,40.74
28/04/2026,ES,FTB Wk22-26,40.74
28/04/2026,ES,FTB M May-26,44.25
28/04/2026,ES,FTB M Jun-26,62.08
28/04/2026,ES,FTB M Jul-26,81.13
28/04/2026,ES,FTB M Aug-26,79.12
28/04/2026,ES,FTB M Sep-26,79.12
28/04/2026,ES,FTB M Oct-26,87.55
28/04/2026,ES,FTB Q3-26,79.80
28/04/2026,ES,FTB Q4-26,84.10
28/04/2026,ES,FTB Q1-27,70.40
28/04/2026,ES,FTB Q2-27,38.71
28/04/2026,ES,FTB Q3-27,61.92
28/04/2026,ES,FTB Q4-27,61.82
28/04/2026,ES,FTB Q1-28,67.60
28/04/2026,ES,FTB YR-27,58.20
28/04/2026,ES,FTB YR-28,55.30
28/04/2026,ES,FTB YR-29,54.15
28/04/2026,ES,FTB YR-30,53.20
28/04/2026,ES,FTB YR-31,52.85
28/04/2026,ES,FTB YR-32,52.60
28/04/2026,ES,FTB YR-33,52.45
28/04/2026,ES,FTB YR-34,52.05
28/04/2026,ES,FTB YR-35,51.65
28/04/2026,ES,FTB YR-36,51.25
29/04/2026,PT,FPB D Th30Apr-26,64.79
29/04/2026,PT,FPB D Fr01May-26,46.12
29/04/2026,PT,FPB D Sa02May-26,52.60
29/04/2026,PT,FPB D Su03May-26,48.52
29/04/2026,PT,FPB Wk19-26,57.98
29/04/2026,PT,FPB Wk20-26,39.72
29/04/2026,PT,FPB Wk21-26,39.72
29/04/2026,PT,FPB Wk22-26,39.72
29/04/2026,PT,FPB M May-26,44.75
29/04/2026,PT,FPB M Jun-26,65.15
29/04/2026,PT,FPB M Jul-26,82.75
29/04/2026,PT,FPB M Aug-26,83.13
29/04/2026,PT,FPB M Sep-26,83.13
29/04/2026,PT,FPB M Oct-26,90.10
29/04/2026,PT,FPB Q3-26,83.00
29/04/2026,PT,FPB Q4-26,86.65
29/04/2026,PT,FPB Q1-27,72.10
29/04/2026,PT,FPB Q2-27,39.60
29/04/2026,PT,FPB Q3-27,63.43
29/04/2026,PT,FPB Q4-27,63.33
29/04/2026,PT,FPB Q1-28,68.25
29/04/2026,PT,FPB YR-27,59.60
29/04/2026,PT,FPB YR-28,55.95
29/04/2026,PT,FPB YR-29,54.05
29/04/2026,PT,FPB YR-30,53.10
29/04/2026,PT,FPB YR-31,52.75
29/04/2026,PT,FPB YR-32,52.50
29/04/2026,PT,FPB YR-33,52.35
29/04/2026,PT,FPB YR-34,51.95
29/04/2026,PT,FPB YR-35,51.55
29/04/2026,PT,FPB YR-36,51.15
29/04/2026,ES,FTB D Th30Apr-26,64.39
29/04/2026,ES,FTB D Fr01May-26,46.00
29/04/2026,ES,FTB D Sa02May-26,52.48
29/04/2026,ES,FTB D Su03May-26,48.40
29/04/2026,ES,FTB Wk19-26,57.25
29/04/2026,ES,FTB Wk20-26,39.02
29/04/2026,ES,FTB Wk21-26,39.02
29/04/2026,ES,FTB Wk22-26,39.02
29/04/2026,ES,FTB M May-26,44.10
29/04/2026,ES,FTB M Jun-26,64.50
29/04/2026,ES,FTB M Jul-26,82.10
29/04/2026,ES,FTB M Aug-26,82.48
29/04/2026,ES,FTB M Sep-26,82.48
29/04/2026,ES,FTB M Oct-26,89.45
29/04/2026,ES,FTB Q3-26,82.35
29/04/2026,ES,FTB Q4-26,86.00
29/04/2026,ES,FTB Q1-27,71.50
29/04/2026,ES,FTB Q2-27,39.00
29/04/2026,ES,FTB Q3-27,62.83
29/04/2026,ES,FTB Q4-27,62.73
29/04/2026,ES,FTB Q1-28,67.75
29/04/2026,ES,FTB YR-27,59.00
29/04/2026,ES,FTB YR-28,55.45
29/04/2026,ES,FTB YR-29,53.55
29/04/2026,ES,FTB YR-30,52.60
29/04/2026,ES,FTB YR-31,52.25
29/04/2026,ES,FTB YR-32,52.00
29/04/2026,ES,FTB YR-33,51.85
29/04/2026,ES,FTB YR-34,51.45
29/04/2026,ES,FTB YR-35,51.05
29/04/2026,ES,FTB YR-36,50.65
30/04/2026,PT,FPB D Fr01May-26,57.99
30/04/2026,PT,FPB D Sa02May-26,53.90
30/04/2026,PT,FPB D Su03May-26,36.34
30/04/2026,PT,FPB D Mo04May-26,60.82
30/04/2026,PT,FPB D Tu05May-26,62.90
30/04/2026,PT,FPB D We06May-26,62.25
30/04/2026,PT,FPB D Th07May-26,62.52
30/04/2026,PT,FPB D Fr08May-26,60.93
30/04/2026,PT,FPB D Sa09May-26,53.28
30/04/2026,PT,FPB D Su10May-26,48.41
30/04/2026,PT,FPB Wk19-26,58.73
30/04/2026,PT,FPB Wk20-26,37.65
30/04/2026,PT,FPB Wk21-26,37.65
30/04/2026,PT,FPB Wk22-26,37.65
30/04/2026,PT,FPB M May-26,43.55
30/04/2026,PT,FPB M Jun-26,63.38
30/04/2026,PT,FPB M Jul-26,84.65
30/04/2026,PT,FPB M Aug-26,82.87
30/04/2026,PT,FPB M Sep-26,84.65
30/04/2026,PT,FPB M Oct-26,90.90
30/04/2026,PT,FPB Q3-26,84.05
30/04/2026,PT,FPB Q4-26,87.45
30/04/2026,PT,FPB Q1-27,72.60
30/04/2026,PT,FPB Q2-27,40.50
30/04/2026,PT,FPB Q3-27,63.85
30/04/2026,PT,FPB Q4-27,63.51
30/04/2026,PT,FPB Q1-28,68.30
30/04/2026,PT,FPB YR-27,60.10
30/04/2026,PT,FPB YR-28,56.00
30/04/2026,PT,FPB YR-29,54.50
30/04/2026,PT,FPB YR-30,53.55
30/04/2026,PT,FPB YR-31,53.20
30/04/2026,PT,FPB YR-32,52.50
30/04/2026,PT,FPB YR-33,52.35
30/04/2026,PT,FPB YR-34,51.95
30/04/2026,PT,FPB YR-35,51.55
30/04/2026,PT,FPB YR-36,51.15
30/04/2026,ES,FTB D Fr01May-26,57.87
30/04/2026,ES,FTB D Sa02May-26,53.78
30/04/2026,ES,FTB D Su03May-26,36.22
30/04/2026,ES,FTB D Mo04May-26,60.18
30/04/2026,ES,FTB D Tu05May-26,62.48
30/04/2026,ES,FTB D We06May-26,61.74
30/04/2026,ES,FTB D Th07May-26,61.67
30/04/2026,ES,FTB D Fr08May-26,60.14
30/04/2026,ES,FTB D Sa09May-26,52.53
30/04/2026,ES,FTB D Su10May-26,47.26
30/04/2026,ES,FTB Wk19-26,58.00
30/04/2026,ES,FTB Wk20-26,36.95
30/04/2026,ES,FTB Wk21-26,36.95
30/04/2026,ES,FTB Wk22-26,36.95
30/04/2026,ES,FTB M May-26,42.90
30/04/2026,ES,FTB M Jun-26,62.73
30/04/2026,ES,FTB M Jul-26,84.00
30/04/2026,ES,FTB M Aug-26,82.22
30/04/2026,ES,FTB M Sep-26,84.00
30/04/2026,ES,FTB M Oct-26,90.25
30/04/2026,ES,FTB Q3-26,83.40
30/04/2026,ES,FTB Q4-26,86.80
30/04/2026,ES,FTB Q1-27,72.00
30/04/2026,ES,FTB Q2-27,39.90
30/04/2026,ES,FTB Q3-27,63.25
30/04/2026,ES,FTB Q4-27,62.91
30/04/2026,ES,FTB Q1-28,67.80
30/04/2026,ES,FTB YR-27,59.50
30/04/2026,ES,FTB YR-28,55.50
30/04/2026,ES,FTB YR-29,54.00
30/04/2026,ES,FTB YR-30,53.05
30/04/2026,ES,FTB YR-31,52.70
30/04/2026,ES,FTB YR-32,52.00
30/04/2026,ES,FTB YR-33,51.85
30/04/2026,ES,FTB YR-34,51.45
30/04/2026,ES,FTB YR-35,51.05
30/04/2026,ES,FTB YR-36,50.65
04/05/2026,PT,FPB D Tu05May-26,64.34
04/05/2026,PT,FPB D We06May-26,66.15
04/05/2026,PT,FPB D Th07May-26,66.08
04/05/2026,PT,FPB D Fr08May-26,64.55
04/05/2026,PT,FPB D Sa09May-26,56.94
04/05/2026,PT,FPB D Su10May-26,51.67
04/05/2026,PT,FPB Wk20-26,33.65
04/05/2026,PT,FPB Wk21-26,37.60
04/05/2026,PT,FPB Wk22-26,37.60
04/05/2026,PT,FPB Wk23-26,64.65
04/05/2026,PT,FPB M Jun-26,64.65
04/05/2026,PT,FPB M Jul-26,86.05
04/05/2026,PT,FPB M Aug-26,84.27
04/05/2026,PT,FPB M Sep-26,86.05
04/05/2026,PT,FPB M Oct-26,92.98
04/05/2026,PT,FPB M Nov-26,89.40
04/05/2026,PT,FPB Q3-26,85.45
04/05/2026,PT,FPB Q4-26,89.53
04/05/2026,PT,FPB Q1-27,73.60
04/05/2026,PT,FPB Q2-27,41.10
04/05/2026,PT,FPB Q3-27,65.75
04/05/2026,PT,FPB Q4-27,65.40
04/05/2026,PT,FPB Q1-28,68.30
04/05/2026,PT,FPB YR-27,61.45
04/05/2026,PT,FPB YR-28,56.00
04/05/2026,PT,FPB YR-29,54.50
04/05/2026,PT,FPB YR-30,53.55
04/05/2026,PT,FPB YR-31,53.20
04/05/2026,PT,FPB YR-32,52.50
04/05/2026,PT,FPB YR-33,52.35
04/05/2026,PT,FPB YR-34,51.95
04/05/2026,PT,FPB YR-35,51.55
04/05/2026,PT,FPB YR-36,51.15
04/05/2026,ES,FTB D Tu05May-26,64.34
04/05/2026,ES,FTB D We06May-26,67.44
04/05/2026,ES,FTB D Th07May-26,67.37
04/05/2026,ES,FTB D Fr08May-26,65.84
04/05/2026,ES,FTB D Sa09May-26,58.23
04/05/2026,ES,FTB D Su10May-26,52.96
04/05/2026,ES,FTB Wk20-26,33.00
04/05/2026,ES,FTB Wk21-26,36.95
04/05/2026,ES,FTB Wk22-26,36.95
04/05/2026,ES,FTB Wk23-26,64.00
04/05/2026,ES,FTB M Jun-26,64.00
04/05/2026,ES,FTB M Jul-26,85.40
04/05/2026,ES,FTB M Aug-26,83.62
04/05/2026,ES,FTB M Sep-26,85.40
04/05/2026,ES,FTB M Oct-26,92.33
04/05/2026,ES,FTB M Nov-26,88.75
04/05/2026,ES,FTB Q3-26,84.80
04/05/2026,ES,FTB Q4-26,88.88
04/05/2026,ES,FTB Q1-27,73.00
04/05/2026,ES,FTB Q2-27,40.50
04/05/2026,ES,FTB Q3-27,65.15
04/05/2026,ES,FTB Q4-27,64.80
04/05/2026,ES,FTB Q1-28,67.80
04/05/2026,ES,FTB YR-27,60.85
04/05/2026,ES,FTB YR-28,55.50
04/05/2026,ES,FTB YR-29,54.00
04/05/2026,ES,FTB YR-30,53.05
04/05/2026,ES,FTB YR-31,52.70
04/05/2026,ES,FTB YR-32,52.00
04/05/2026,ES,FTB YR-33,51.85
04/05/2026,ES,FTB YR-34,51.45
04/05/2026,ES,FTB YR-35,51.05
04/05/2026,ES,FTB YR-36,50.65
05/05/2026,PT,FPB D We06May-26,76.22
05/05/2026,PT,FPB D Th07May-26,69.43
05/05/2026,PT,FPB D Fr08May-26,67.90
05/05/2026,PT,FPB D Sa09May-26,23.61
05/05/2026,PT,FPB D Su10May-26,21.47
05/05/2026,PT,FPB Wk20-26,30.65
05/05/2026,PT,FPB Wk21-26,33.65
05/05/2026,PT,FPB Wk22-26,33.65
05/05/2026,PT,FPB Wk23-26,60.40
05/05/2026,PT,FPB M Jun-26,60.40
05/05/2026,PT,FPB M Jul-26,83.85
05/05/2026,PT,FPB M Aug-26,80.45
05/05/2026,PT,FPB M Sep-26,82.15
05/05/2026,PT,FPB M Oct-26,90.60
05/05/2026,PT,FPB M Nov-26,87.02
05/05/2026,PT,FPB Q3-26,82.15
05/05/2026,PT,FPB Q4-26,87.15
05/05/2026,PT,FPB Q1-27,74.60
05/05/2026,PT,FPB Q2-27,39.85
05/05/2026,PT,FPB Q3-27,62.80
05/05/2026,PT,FPB Q4-27,62.46
05/05/2026,PT,FPB Q1-28,68.30
05/05/2026,PT,FPB YR-27,59.90
05/05/2026,PT,FPB YR-28,56.00
05/05/2026,PT,FPB YR-29,54.50
05/05/2026,PT,FPB YR-30,53.55
05/05/2026,PT,FPB YR-31,53.20
05/05/2026,PT,FPB YR-32,52.50
05/05/2026,PT,FPB YR-33,52.35
05/05/2026,PT,FPB YR-34,51.95
05/05/2026,PT,FPB YR-35,51.55
05/05/2026,PT,FPB YR-36,51.15
05/05/2026,ES,FTB D We06May-26,78.02
05/05/2026,ES,FTB D Th07May-26,70.89
05/05/2026,ES,FTB D Fr08May-26,69.36
05/05/2026,ES,FTB D Sa09May-26,25.07
05/05/2026,ES,FTB D Su10May-26,22.93
05/05/2026,ES,FTB Wk20-26,30.00
05/05/2026,ES,FTB Wk21-26,33.00
05/05/2026,ES,FTB Wk22-26,33.00
05/05/2026,ES,FTB Wk23-26,59.75
05/05/2026,ES,FTB M Jun-26,59.75
05/05/2026,ES,FTB M Jul-26,83.20
05/05/2026,ES,FTB M Aug-26,79.80
05/05/2026,ES,FTB M Sep-26,81.50
05/05/2026,ES,FTB M Oct-26,89.95
05/05/2026,ES,FTB M Nov-26,86.37
05/05/2026,ES,FTB Q3-26,81.50
05/05/2026,ES,FTB Q4-26,86.50
05/05/2026,ES,FTB Q1-27,74.00
05/05/2026,ES,FTB Q2-27,39.25
05/05/2026,ES,FTB Q3-27,62.20
05/05/2026,ES,FTB Q4-27,61.86
05/05/2026,ES,FTB Q1-28,67.80
05/05/2026,ES,FTB YR-27,59.30
05/05/2026,ES,FTB YR-28,55.50
05/05/2026,ES,FTB YR-29,54.00
05/05/2026,ES,FTB YR-30,53.05
05/05/2026,ES,FTB YR-31,52.70
05/05/2026,ES,FTB YR-32,52.00
05/05/2026,ES,FTB YR-33,51.85
05/05/2026,ES,FTB YR-34,51.45
05/05/2026,ES,FTB YR-35,51.05
05/05/2026,ES,FTB YR-36,50.65
06/05/2026,PT,FPB D Th07May-26,86.48
06/05/2026,PT,FPB D Fr08May-26,72.17
06/05/2026,PT,FPB D Sa09May-26,31.09
06/05/2026,PT,FPB D Su10May-26,28.51
06/05/2026,PT,FPB Wk20-26,35.15
06/05/2026,PT,FPB Wk21-26,35.90
06/05/2026,PT,FPB Wk22-26,42.65
06/05/2026,PT,FPB Wk23-26,58.65
06/05/2026,PT,FPB M Jun-26,58.65
06/05/2026,PT,FPB M Jul-26,79.75
06/05/2026,PT,FPB M Aug-26,80.15
06/05/2026,PT,FPB M Sep-26,79.03
06/05/2026,PT,FPB M Oct-26,88.25
06/05/2026,PT,FPB M Nov-26,84.67
06/05/2026,PT,FPB Q3-26,79.65
06/05/2026,PT,FPB Q4-26,84.80
06/05/2026,PT,FPB Q1-27,71.60
06/05/2026,PT,FPB Q2-27,38.60
06/05/2026,PT,FPB Q3-27,61.92
06/05/2026,PT,FPB Q4-27,62.35
06/05/2026,PT,FPB Q1-28,67.80
06/05/2026,PT,FPB YR-27,58.60
06/05/2026,PT,FPB YR-28,55.50
06/05/2026,PT,FPB YR-29,54.00
06/05/2026,PT,FPB YR-30,53.55
06/05/2026,PT,FPB YR-31,53.20
06/05/2026,PT,FPB YR-32,52.50
06/05/2026,PT,FPB YR-33,52.35
06/05/2026,PT,FPB YR-34,51.95
06/05/2026,PT,FPB YR-35,51.55
06/05/2026,PT,FPB YR-36,51.15
06/05/2026,ES,FTB D Th07May-26,86.90
06/05/2026,ES,FTB D Fr08May-26,73.37
06/05/2026,ES,FTB D Sa09May-26,32.29
06/05/2026,ES,FTB D Su10May-26,29.71
06/05/2026,ES,FTB Wk20-26,34.50
06/05/2026,ES,FTB Wk21-26,35.25
06/05/2026,ES,FTB Wk22-26,42.00
06/05/2026,ES,FTB Wk23-26,58.00
06/05/2026,ES,FTB M Jun-26,58.00
06/05/2026,ES,FTB M Jul-26,79.10
06/05/2026,ES,FTB M Aug-26,79.50
06/05/2026,ES,FTB M Sep-26,78.38
06/05/2026,ES,FTB M Oct-26,87.60
06/05/2026,ES,FTB M Nov-26,84.02
06/05/2026,ES,FTB Q3-26,79.00
06/05/2026,ES,FTB Q4-26,84.15
06/05/2026,ES,FTB Q1-27,71.00
06/05/2026,ES,FTB Q2-27,38.00
06/05/2026,ES,FTB Q3-27,61.32
06/05/2026,ES,FTB Q4-27,61.75
06/05/2026,ES,FTB Q1-28,67.30
06/05/2026,ES,FTB YR-27,58.00
06/05/2026,ES,FTB YR-28,55.00
06/05/2026,ES,FTB YR-29,53.50
06/05/2026,ES,FTB YR-30,53.05
06/05/2026,ES,FTB YR-31,52.70
06/05/2026,ES,FTB YR-32,52.00
06/05/2026,ES,FTB YR-33,51.85
06/05/2026,ES,FTB YR-34,51.45
06/05/2026,ES,FTB YR-35,51.05
06/05/2026,ES,FTB YR-36,50.65
07/05/2026,PT,FPB D Fr08May-26,64.68
07/05/2026,PT,FPB D Sa09May-26,29.08
07/05/2026,PT,FPB D Su10May-26,26.60
07/05/2026,PT,FPB Wk20-26,37.65
07/05/2026,PT,FPB Wk21-26,35.65
07/05/2026,PT,FPB Wk22-26,42.40
07/05/2026,PT,FPB Wk23-26,58.45
07/05/2026,PT,FPB M Jun-26,58.45
07/05/2026,PT,FPB M Jul-26,79.45
07/05/2026,PT,FPB M Aug-26,78.87
07/05/2026,PT,FPB M Sep-26,77.75
07/05/2026,PT,FPB M Oct-26,87.70
07/05/2026,PT,FPB M Nov-26,84.12
07/05/2026,PT,FPB Q3-26,78.70
07/05/2026,PT,FPB Q4-26,84.25
07/05/2026,PT,FPB Q1-27,70.03
07/05/2026,PT,FPB Q2-27,37.77
07/05/2026,PT,FPB Q3-27,60.60
07/05/2026,PT,FPB Q4-27,62.85
07/05/2026,PT,FPB Q1-28,67.80
07/05/2026,PT,FPB YR-27,57.80
07/05/2026,PT,FPB YR-28,55.50
07/05/2026,PT,FPB YR-29,54.00
07/05/2026,PT,FPB YR-30,53.55
07/05/2026,PT,FPB YR-31,53.20
07/05/2026,PT,FPB YR-32,52.50
07/05/2026,PT,FPB YR-33,52.35
07/05/2026,PT,FPB YR-34,51.95
07/05/2026,PT,FPB YR-35,51.55
07/05/2026,PT,FPB YR-36,51.15
07/05/2026,ES,FTB D Fr08May-26,64.68
07/05/2026,ES,FTB D Sa09May-26,30.04
07/05/2026,ES,FTB D Su10May-26,27.56
07/05/2026,ES,FTB Wk20-26,37.00
07/05/2026,ES,FTB Wk21-26,35.00
07/05/2026,ES,FTB Wk22-26,41.75
07/05/2026,ES,FTB Wk23-26,57.80
07/05/2026,ES,FTB M Jun-26,57.80
07/05/2026,ES,FTB M Jul-26,78.80
07/05/2026,ES,FTB M Aug-26,78.22
07/05/2026,ES,FTB M Sep-26,77.10
07/05/2026,ES,FTB M Oct-26,87.05
07/05/2026,ES,FTB M Nov-26,83.47
07/05/2026,ES,FTB Q3-26,78.05
07/05/2026,ES,FTB Q4-26,83.60
07/05/2026,ES,FTB Q1-27,69.43
07/05/2026,ES,FTB Q2-27,37.17
07/05/2026,ES,FTB Q3-27,60.00
07/05/2026,ES,FTB Q4-27,62.25
07/05/2026,ES,FTB Q1-28,67.30
07/05/2026,ES,FTB YR-27,57.20
07/05/2026,ES,FTB YR-28,55.00
07/05/2026,ES,FTB YR-29,53.50
07/05/2026,ES,FTB YR-30,53.05
07/05/2026,ES,FTB YR-31,52.70
