Data,Zona,Contrato,Valor
20/10/2025,PT,FPB D Tu21Oct-25,38.38
20/10/2025,PT,FPB D We22Oct-25,35.83
20/10/2025,PT,FPB D Th23Oct-25,38.76
20/10/2025,PT,FPB D Fr24Oct-25,78.83
20/10/2025,PT,FPB D Sa25Oct-25,41.84
20/10/2025,PT,FPB D Su26Oct-25,37.20
20/10/2025,PT,FPB Wk44-25,73.65
20/10/2025,PT,FPB Wk45-25,74.55
20/10/2025,PT,FPB Wk46-25,74.55
20/10/2025,PT,FPB Wk47-25,74.55
20/10/2025,PT,FPB M Nov-25,74.55
20/10/2025,PT,FPB M Dec-25,72.55
20/10/2025,PT,FPB M Jan-26,75.75
20/10/2025,PT,FPB M Feb-26,73.55
20/10/2025,PT,FPB M Mar-26,46.21
20/10/2025,PT,FPB M Apr-26,29.96
20/10/2025,PT,FPB Q1-26,64.90
20/10/2025,PT,FPB Q2-26,41.80
20/10/2025,PT,FPB Q3-26,68.30
20/10/2025,PT,FPB Q4-26,75.02
20/10/2025,PT,FPB Q1-27,65.46
20/10/2025,PT,FPB Q2-27,36.77
20/10/2025,PT,FPB Q3-27,65.59
20/10/2025,PT,FPB YR-26,62.55
20/10/2025,PT,FPB YR-27,59.90
20/10/2025,PT,FPB YR-28,59.85
20/10/2025,PT,FPB YR-29,59.65
20/10/2025,PT,FPB YR-30,59.35
20/10/2025,PT,FPB YR-31,59.35
20/10/2025,PT,FPB YR-32,59.35
20/10/2025,PT,FPB YR-33,59.20
20/10/2025,PT,FPB YR-34,59.20
20/10/2025,PT,FPB YR-35,59.20
20/10/2025,ES,FTB D Tu21Oct-25,38.36
20/10/2025,ES,FTB D We22Oct-25,35.50
20/10/2025,ES,FTB D Th23Oct-25,38.43
20/10/2025,ES,FTB D Fr24Oct-25,78.50
20/10/2025,ES,FTB D Sa25Oct-25,41.51
20/10/2025,ES,FTB D Su26Oct-25,36.87
20/10/2025,ES,FTB Wk44-25,73.00
20/10/2025,ES,FTB Wk45-25,73.90
20/10/2025,ES,FTB Wk46-25,73.90
20/10/2025,ES,FTB Wk47-25,73.90
20/10/2025,ES,FTB M Nov-25,73.90
20/10/2025,ES,FTB M Dec-25,71.90
20/10/2025,ES,FTB M Jan-26,74.45
20/10/2025,ES,FTB M Feb-26,72.25
20/10/2025,ES,FTB M Mar-26,44.91
20/10/2025,ES,FTB M Apr-26,28.66
20/10/2025,ES,FTB Q1-26,63.60
20/10/2025,ES,FTB Q2-26,40.50
20/10/2025,ES,FTB Q3-26,67.00
20/10/2025,ES,FTB Q4-26,73.72
20/10/2025,ES,FTB Q1-27,64.46
20/10/2025,ES,FTB Q2-27,35.77
20/10/2025,ES,FTB Q3-27,64.59
20/10/2025,ES,FTB YR-26,61.25
20/10/2025,ES,FTB YR-27,58.90
20/10/2025,ES,FTB YR-28,58.85
20/10/2025,ES,FTB YR-29,58.65
20/10/2025,ES,FTB YR-30,58.35
20/10/2025,ES,FTB YR-31,58.35
20/10/2025,ES,FTB YR-32,58.35
20/10/2025,ES,FTB YR-33,58.20
20/10/2025,ES,FTB YR-34,58.20
20/10/2025,ES,FTB YR-35,58.20
21/10/2025,PT,FPB D We22Oct-25,27.98
21/10/2025,PT,FPB D Th23Oct-25,28.38
21/10/2025,PT,FPB D Fr24Oct-25,83.38
21/10/2025,PT,FPB D Sa25Oct-25,37.04
21/10/2025,PT,FPB D Su26Oct-25,32.40
21/10/2025,PT,FPB Wk44-25,68.25
21/10/2025,PT,FPB Wk45-25,70.25
21/10/2025,PT,FPB Wk46-25,73.25
21/10/2025,PT,FPB Wk47-25,73.25
21/10/2025,PT,FPB M Nov-25,73.25
21/10/2025,PT,FPB M Dec-25,72.20
21/10/2025,PT,FPB M Jan-26,76.65
21/10/2025,PT,FPB M Feb-26,74.40
21/10/2025,PT,FPB M Mar-26,46.43
21/10/2025,PT,FPB M Apr-26,30.29
21/10/2025,PT,FPB Q1-26,65.55
21/10/2025,PT,FPB Q2-26,42.13
21/10/2025,PT,FPB Q3-26,68.43
21/10/2025,PT,FPB Q4-26,74.92
21/10/2025,PT,FPB Q1-27,65.16
21/10/2025,PT,FPB Q2-27,36.47
21/10/2025,PT,FPB Q3-27,65.29
21/10/2025,PT,FPB YR-26,62.80
21/10/2025,PT,FPB YR-27,59.60
21/10/2025,PT,FPB YR-28,60.20
21/10/2025,PT,FPB YR-29,59.65
21/10/2025,PT,FPB YR-30,59.35
21/10/2025,PT,FPB YR-31,59.35
21/10/2025,PT,FPB YR-32,59.35
21/10/2025,PT,FPB YR-33,59.20
21/10/2025,PT,FPB YR-34,59.20
21/10/2025,PT,FPB YR-35,59.20
21/10/2025,ES,FTB D We22Oct-25,27.51
21/10/2025,ES,FTB D Th23Oct-25,28.00
21/10/2025,ES,FTB D Fr24Oct-25,83.00
21/10/2025,ES,FTB D Sa25Oct-25,36.66
21/10/2025,ES,FTB D Su26Oct-25,32.02
21/10/2025,ES,FTB Wk44-25,68.00
21/10/2025,ES,FTB Wk45-25,70.00
21/10/2025,ES,FTB Wk46-25,73.00
21/10/2025,ES,FTB Wk47-25,73.00
21/10/2025,ES,FTB M Nov-25,73.00
21/10/2025,ES,FTB M Dec-25,72.00
21/10/2025,ES,FTB M Jan-26,75.35
21/10/2025,ES,FTB M Feb-26,73.10
21/10/2025,ES,FTB M Mar-26,45.13
21/10/2025,ES,FTB M Apr-26,28.99
21/10/2025,ES,FTB Q1-26,64.25
21/10/2025,ES,FTB Q2-26,40.83
21/10/2025,ES,FTB Q3-26,67.13
21/10/2025,ES,FTB Q4-26,73.62
21/10/2025,ES,FTB Q1-27,64.16
21/10/2025,ES,FTB Q2-27,35.47
21/10/2025,ES,FTB Q3-27,64.29
21/10/2025,ES,FTB YR-26,61.50
21/10/2025,ES,FTB YR-27,58.60
21/10/2025,ES,FTB YR-28,59.20
21/10/2025,ES,FTB YR-29,58.65
21/10/2025,ES,FTB YR-30,58.35
21/10/2025,ES,FTB YR-31,58.35
21/10/2025,ES,FTB YR-32,58.35
21/10/2025,ES,FTB YR-33,58.20
21/10/2025,ES,FTB YR-34,58.20
21/10/2025,ES,FTB YR-35,58.20
22/10/2025,PT,FPB D Th23Oct-25,25.06
22/10/2025,PT,FPB D Fr24Oct-25,85.65
22/10/2025,PT,FPB D Sa25Oct-25,36.83
22/10/2025,PT,FPB D Su26Oct-25,32.18
22/10/2025,PT,FPB Wk44-25,62.25
22/10/2025,PT,FPB Wk45-25,67.25
22/10/2025,PT,FPB Wk46-25,71.60
22/10/2025,PT,FPB Wk47-25,71.60
22/10/2025,PT,FPB M Nov-25,71.60
22/10/2025,PT,FPB M Dec-25,71.95
22/10/2025,PT,FPB M Jan-26,76.05
22/10/2025,PT,FPB M Feb-26,74.00
22/10/2025,PT,FPB M Mar-26,48.00
22/10/2025,PT,FPB M Apr-26,30.61
22/10/2025,PT,FPB Q1-26,65.76
22/10/2025,PT,FPB Q2-26,42.45
22/10/2025,PT,FPB Q3-26,68.60
22/10/2025,PT,FPB Q4-26,75.02
22/10/2025,PT,FPB Q1-27,65.06
22/10/2025,PT,FPB Q2-27,36.37
22/10/2025,PT,FPB Q3-27,65.19
22/10/2025,PT,FPB YR-26,63.00
22/10/2025,PT,FPB YR-27,59.50
22/10/2025,PT,FPB YR-28,60.00
22/10/2025,PT,FPB YR-29,59.65
22/10/2025,PT,FPB YR-30,59.35
22/10/2025,PT,FPB YR-31,59.35
22/10/2025,PT,FPB YR-32,59.35
22/10/2025,PT,FPB YR-33,59.20
22/10/2025,PT,FPB YR-34,59.20
22/10/2025,PT,FPB YR-35,59.20
22/10/2025,ES,FTB D Th23Oct-25,23.59
22/10/2025,ES,FTB D Fr24Oct-25,85.00
22/10/2025,ES,FTB D Sa25Oct-25,36.18
22/10/2025,ES,FTB D Su26Oct-25,31.53
22/10/2025,ES,FTB Wk44-25,62.00
22/10/2025,ES,FTB Wk45-25,67.00
22/10/2025,ES,FTB Wk46-25,71.35
22/10/2025,ES,FTB Wk47-25,71.35
22/10/2025,ES,FTB M Nov-25,71.35
22/10/2025,ES,FTB M Dec-25,71.75
22/10/2025,ES,FTB M Jan-26,74.75
22/10/2025,ES,FTB M Feb-26,72.70
22/10/2025,ES,FTB M Mar-26,46.70
22/10/2025,ES,FTB M Apr-26,29.31
22/10/2025,ES,FTB Q1-26,64.46
22/10/2025,ES,FTB Q2-26,41.15
22/10/2025,ES,FTB Q3-26,67.30
22/10/2025,ES,FTB Q4-26,73.72
22/10/2025,ES,FTB Q1-27,64.06
22/10/2025,ES,FTB Q2-27,35.37
22/10/2025,ES,FTB Q3-27,64.19
22/10/2025,ES,FTB YR-26,61.70
22/10/2025,ES,FTB YR-27,58.50
22/10/2025,ES,FTB YR-28,59.00
22/10/2025,ES,FTB YR-29,58.65
22/10/2025,ES,FTB YR-30,58.35
22/10/2025,ES,FTB YR-31,58.35
22/10/2025,ES,FTB YR-32,58.35
22/10/2025,ES,FTB YR-33,58.20
22/10/2025,ES,FTB YR-34,58.20
22/10/2025,ES,FTB YR-35,58.20
23/10/2025,PT,FPB D Fr24Oct-25,95.93
23/10/2025,PT,FPB D Sa25Oct-25,65.38
23/10/2025,PT,FPB D Su26Oct-25,57.46
23/10/2025,PT,FPB Wk44-25,57.25
23/10/2025,PT,FPB Wk45-25,64.90
23/10/2025,PT,FPB Wk46-25,69.25
23/10/2025,PT,FPB Wk47-25,69.25
23/10/2025,PT,FPB M Nov-25,69.25
23/10/2025,PT,FPB M Dec-25,71.50
23/10/2025,PT,FPB M Jan-26,76.90
23/10/2025,PT,FPB M Feb-26,73.95
23/10/2025,PT,FPB M Mar-26,49.49
23/10/2025,PT,FPB M Apr-26,30.86
23/10/2025,PT,FPB Q1-26,66.55
23/10/2025,PT,FPB Q2-26,42.70
23/10/2025,PT,FPB Q3-26,68.40
23/10/2025,PT,FPB Q4-26,75.00
23/10/2025,PT,FPB Q1-27,65.31
23/10/2025,PT,FPB Q2-27,36.62
23/10/2025,PT,FPB Q3-27,65.44
23/10/2025,PT,FPB YR-26,63.20
23/10/2025,PT,FPB YR-27,59.75
23/10/2025,PT,FPB YR-28,60.00
23/10/2025,PT,FPB YR-29,59.65
23/10/2025,PT,FPB YR-30,59.35
23/10/2025,PT,FPB YR-31,59.35
23/10/2025,PT,FPB YR-32,59.35
23/10/2025,PT,FPB YR-33,59.20
23/10/2025,PT,FPB YR-34,59.20
23/10/2025,PT,FPB YR-35,59.20
23/10/2025,ES,FTB D Fr24Oct-25,91.83
23/10/2025,ES,FTB D Sa25Oct-25,64.04
23/10/2025,ES,FTB D Su26Oct-25,56.12
23/10/2025,ES,FTB Wk44-25,57.00
23/10/2025,ES,FTB Wk45-25,64.65
23/10/2025,ES,FTB Wk46-25,69.00
23/10/2025,ES,FTB Wk47-25,69.00
23/10/2025,ES,FTB M Nov-25,69.00
23/10/2025,ES,FTB M Dec-25,71.30
23/10/2025,ES,FTB M Jan-26,75.60
23/10/2025,ES,FTB M Feb-26,72.65
23/10/2025,ES,FTB M Mar-26,48.19
23/10/2025,ES,FTB M Apr-26,29.56
23/10/2025,ES,FTB Q1-26,65.25
23/10/2025,ES,FTB Q2-26,41.40
23/10/2025,ES,FTB Q3-26,67.10
23/10/2025,ES,FTB Q4-26,73.70
23/10/2025,ES,FTB Q1-27,64.31
23/10/2025,ES,FTB Q2-27,35.62
23/10/2025,ES,FTB Q3-27,64.44
23/10/2025,ES,FTB YR-26,61.90
23/10/2025,ES,FTB YR-27,58.75
23/10/2025,ES,FTB YR-28,59.00
23/10/2025,ES,FTB YR-29,58.65
23/10/2025,ES,FTB YR-30,58.35
23/10/2025,ES,FTB YR-31,58.35
23/10/2025,ES,FTB YR-32,58.35
23/10/2025,ES,FTB YR-33,58.20
23/10/2025,ES,FTB YR-34,58.20
23/10/2025,ES,FTB YR-35,58.20
24/10/2025,PT,FPB D Sa25Oct-25,81.70
24/10/2025,PT,FPB D Su26Oct-25,50.54
24/10/2025,PT,FPB D Mo27Oct-25,56.12
24/10/2025,PT,FPB D Tu28Oct-25,57.53
24/10/2025,PT,FPB D We29Oct-25,56.84
24/10/2025,PT,FPB D Th30Oct-25,57.25
24/10/2025,PT,FPB D Fr31Oct-25,55.95
24/10/2025,PT,FPB D Sa01Nov-25,50.06
24/10/2025,PT,FPB D Su02Nov-25,46.00
24/10/2025,PT,FPB Wk44-25,54.25
24/10/2025,PT,FPB Wk45-25,48.75
24/10/2025,PT,FPB Wk46-25,66.15
24/10/2025,PT,FPB Wk47-25,66.15
24/10/2025,PT,FPB M Nov-25,66.15
24/10/2025,PT,FPB M Dec-25,69.40
24/10/2025,PT,FPB M Jan-26,75.55
24/10/2025,PT,FPB M Feb-26,73.55
24/10/2025,PT,FPB M Mar-26,49.90
24/10/2025,PT,FPB M Apr-26,30.16
24/10/2025,PT,FPB Q1-26,66.10
24/10/2025,PT,FPB Q2-26,42.00
24/10/2025,PT,FPB Q3-26,68.40
24/10/2025,PT,FPB Q4-26,74.54
24/10/2025,PT,FPB Q1-27,64.96
24/10/2025,PT,FPB Q2-27,36.27
24/10/2025,PT,FPB Q3-27,65.09
24/10/2025,PT,FPB YR-26,62.80
24/10/2025,PT,FPB YR-27,59.40
24/10/2025,PT,FPB YR-28,59.75
24/10/2025,PT,FPB YR-29,59.65
24/10/2025,PT,FPB YR-30,59.35
24/10/2025,PT,FPB YR-31,59.35
24/10/2025,PT,FPB YR-32,59.35
24/10/2025,PT,FPB YR-33,59.20
24/10/2025,PT,FPB YR-34,59.20
24/10/2025,PT,FPB YR-35,59.20
24/10/2025,ES,FTB D Sa25Oct-25,80.90
24/10/2025,ES,FTB D Su26Oct-25,49.74
24/10/2025,ES,FTB D Mo27Oct-25,55.87
24/10/2025,ES,FTB D Tu28Oct-25,57.63
24/10/2025,ES,FTB D We29Oct-25,56.84
24/10/2025,ES,FTB D Th30Oct-25,56.91
24/10/2025,ES,FTB D Fr31Oct-25,55.73
24/10/2025,ES,FTB D Sa01Nov-25,49.79
24/10/2025,ES,FTB D Su02Nov-25,45.23
24/10/2025,ES,FTB Wk44-25,54.00
24/10/2025,ES,FTB Wk45-25,48.50
24/10/2025,ES,FTB Wk46-25,65.90
24/10/2025,ES,FTB Wk47-25,65.90
24/10/2025,ES,FTB M Nov-25,65.90
24/10/2025,ES,FTB M Dec-25,69.20
24/10/2025,ES,FTB M Jan-26,74.25
24/10/2025,ES,FTB M Feb-26,72.25
24/10/2025,ES,FTB M Mar-26,48.60
24/10/2025,ES,FTB M Apr-26,28.86
24/10/2025,ES,FTB Q1-26,64.80
24/10/2025,ES,FTB Q2-26,40.70
24/10/2025,ES,FTB Q3-26,67.10
24/10/2025,ES,FTB Q4-26,73.24
24/10/2025,ES,FTB Q1-27,63.96
24/10/2025,ES,FTB Q2-27,35.27
24/10/2025,ES,FTB Q3-27,64.09
24/10/2025,ES,FTB YR-26,61.50
24/10/2025,ES,FTB YR-27,58.40
24/10/2025,ES,FTB YR-28,58.75
24/10/2025,ES,FTB YR-29,58.65
24/10/2025,ES,FTB YR-30,58.35
24/10/2025,ES,FTB YR-31,58.35
24/10/2025,ES,FTB YR-32,58.35
24/10/2025,ES,FTB YR-33,58.20
24/10/2025,ES,FTB YR-34,58.20
24/10/2025,ES,FTB YR-35,58.20
27/10/2025,PT,FPB D Tu28Oct-25,101.52
27/10/2025,PT,FPB D We29Oct-25,95.71
27/10/2025,PT,FPB D Th30Oct-25,70.00
27/10/2025,PT,FPB D Fr31Oct-25,70.00
27/10/2025,PT,FPB D Sa01Nov-25,28.87
27/10/2025,PT,FPB D Su02Nov-25,27.13
27/10/2025,PT,FPB Wk45-25,49.33
27/10/2025,PT,FPB Wk46-25,74.57
27/10/2025,PT,FPB Wk47-25,74.57
27/10/2025,PT,FPB Wk48-25,74.57
27/10/2025,PT,FPB M Nov-25,65.58
27/10/2025,PT,FPB M Dec-25,69.79
27/10/2025,PT,FPB M Jan-26,75.13
27/10/2025,PT,FPB M Feb-26,72.75
27/10/2025,PT,FPB M Mar-26,49.33
27/10/2025,PT,FPB M Apr-26,30.91
27/10/2025,PT,FPB Q1-26,65.51
27/10/2025,PT,FPB Q2-26,42.83
27/10/2025,PT,FPB Q3-26,69.75
27/10/2025,PT,FPB Q4-26,75.64
27/10/2025,PT,FPB Q1-27,65.51
27/10/2025,PT,FPB Q2-27,36.82
27/10/2025,PT,FPB Q3-27,65.64
27/10/2025,PT,FPB YR-26,63.48
27/10/2025,PT,FPB YR-27,59.95
27/10/2025,PT,FPB YR-28,60.10
27/10/2025,PT,FPB YR-29,60.00
27/10/2025,PT,FPB YR-30,59.70
27/10/2025,PT,FPB YR-31,59.70
27/10/2025,PT,FPB YR-32,59.70
27/10/2025,PT,FPB YR-33,59.55
27/10/2025,PT,FPB YR-34,59.55
27/10/2025,PT,FPB YR-35,59.55
27/10/2025,ES,FTB D Tu28Oct-25,101.52
27/10/2025,ES,FTB D We29Oct-25,95.71
27/10/2025,ES,FTB D Th30Oct-25,70.00
27/10/2025,ES,FTB D Fr31Oct-25,70.00
27/10/2025,ES,FTB D Sa01Nov-25,28.87
27/10/2025,ES,FTB D Su02Nov-25,27.13
27/10/2025,ES,FTB Wk45-25,50.00
27/10/2025,ES,FTB Wk46-25,76.10
27/10/2025,ES,FTB Wk47-25,76.10
27/10/2025,ES,FTB Wk48-25,76.10
27/10/2025,ES,FTB M Nov-25,66.80
27/10/2025,ES,FTB M Dec-25,68.79
27/10/2025,ES,FTB M Jan-26,73.50
27/10/2025,ES,FTB M Feb-26,71.13
27/10/2025,ES,FTB M Mar-26,47.75
27/10/2025,ES,FTB M Apr-26,28.41
27/10/2025,ES,FTB Q1-26,63.90
27/10/2025,ES,FTB Q2-26,40.25
27/10/2025,ES,FTB Q3-26,67.40
27/10/2025,ES,FTB Q4-26,73.28
27/10/2025,ES,FTB Q1-27,64.01
27/10/2025,ES,FTB Q2-27,35.32
27/10/2025,ES,FTB Q3-27,64.14
27/10/2025,ES,FTB YR-26,61.25
27/10/2025,ES,FTB YR-27,58.45
27/10/2025,ES,FTB YR-28,58.60
27/10/2025,ES,FTB YR-29,58.50
27/10/2025,ES,FTB YR-30,58.20
27/10/2025,ES,FTB YR-31,58.20
27/10/2025,ES,FTB YR-32,58.20
27/10/2025,ES,FTB YR-33,58.05
27/10/2025,ES,FTB YR-34,58.05
27/10/2025,ES,FTB YR-35,58.05
28/10/2025,PT,FPB D We29Oct-25,104.74
28/10/2025,PT,FPB D Th30Oct-25,85.08
28/10/2025,PT,FPB D Fr31Oct-25,70.08
28/10/2025,PT,FPB D Sa01Nov-25,51.92
28/10/2025,PT,FPB D Su02Nov-25,49.24
28/10/2025,PT,FPB Wk45-25,68.33
28/10/2025,PT,FPB Wk46-25,74.30
28/10/2025,PT,FPB Wk47-25,78.32
28/10/2025,PT,FPB Wk48-25,78.32
28/10/2025,PT,FPB M Nov-25,73.20
28/10/2025,PT,FPB M Dec-25,71.25
28/10/2025,PT,FPB M Jan-26,75.54
28/10/2025,PT,FPB M Feb-26,72.98
28/10/2025,PT,FPB M Mar-26,49.41
28/10/2025,PT,FPB M Apr-26,30.11
28/10/2025,PT,FPB Q1-26,65.75
28/10/2025,PT,FPB Q2-26,42.34
28/10/2025,PT,FPB Q3-26,70.09
28/10/2025,PT,FPB Q4-26,76.35
28/10/2025,PT,FPB Q1-27,65.31
28/10/2025,PT,FPB Q2-27,36.62
28/10/2025,PT,FPB Q3-27,65.44
28/10/2025,PT,FPB YR-26,63.68
28/10/2025,PT,FPB YR-27,59.75
28/10/2025,PT,FPB YR-28,59.90
28/10/2025,PT,FPB YR-29,59.80
28/10/2025,PT,FPB YR-30,59.50
28/10/2025,PT,FPB YR-31,59.50
28/10/2025,PT,FPB YR-32,59.50
28/10/2025,PT,FPB YR-33,59.35
28/10/2025,PT,FPB YR-34,59.35
28/10/2025,PT,FPB YR-35,59.35
28/10/2025,ES,FTB D We29Oct-25,104.49
28/10/2025,ES,FTB D Th30Oct-25,85.00
28/10/2025,ES,FTB D Fr31Oct-25,70.00
28/10/2025,ES,FTB D Sa01Nov-25,51.84
28/10/2025,ES,FTB D Su02Nov-25,49.16
28/10/2025,ES,FTB Wk45-25,68.00
28/10/2025,ES,FTB Wk46-25,73.00
28/10/2025,ES,FTB Wk47-25,77.00
28/10/2025,ES,FTB Wk48-25,77.00
28/10/2025,ES,FTB M Nov-25,72.20
28/10/2025,ES,FTB M Dec-25,70.25
28/10/2025,ES,FTB M Jan-26,74.20
28/10/2025,ES,FTB M Feb-26,71.67
28/10/2025,ES,FTB M Mar-26,48.31
28/10/2025,ES,FTB M Apr-26,28.61
28/10/2025,ES,FTB Q1-26,64.50
28/10/2025,ES,FTB Q2-26,40.45
28/10/2025,ES,FTB Q3-26,67.20
28/10/2025,ES,FTB Q4-26,73.40
28/10/2025,ES,FTB Q1-27,63.81
28/10/2025,ES,FTB Q2-27,35.12
28/10/2025,ES,FTB Q3-27,63.94
28/10/2025,ES,FTB YR-26,61.43
28/10/2025,ES,FTB YR-27,58.25
28/10/2025,ES,FTB YR-28,58.40
28/10/2025,ES,FTB YR-29,58.30
28/10/2025,ES,FTB YR-30,58.00
28/10/2025,ES,FTB YR-31,58.00
28/10/2025,ES,FTB YR-32,58.00
28/10/2025,ES,FTB YR-33,57.85
28/10/2025,ES,FTB YR-34,57.85
28/10/2025,ES,FTB YR-35,57.85
29/10/2025,PT,FPB D Th30Oct-25,90.92
29/10/2025,PT,FPB D Fr31Oct-25,60.48
29/10/2025,PT,FPB D Sa01Nov-25,45.22
29/10/2025,PT,FPB D Su02Nov-25,42.74
29/10/2025,PT,FPB Wk45-25,75.93
29/10/2025,PT,FPB Wk46-25,74.10
29/10/2025,PT,FPB Wk47-25,80.22
29/10/2025,PT,FPB Wk48-25,80.68
29/10/2025,PT,FPB M Nov-25,75.48
29/10/2025,PT,FPB M Dec-25,72.00
29/10/2025,PT,FPB M Jan-26,76.68
29/10/2025,PT,FPB M Feb-26,73.65
29/10/2025,PT,FPB M Mar-26,49.14
29/10/2025,PT,FPB M Apr-26,30.66
29/10/2025,PT,FPB Q1-26,66.26
29/10/2025,PT,FPB Q2-26,42.01
29/10/2025,PT,FPB Q3-26,71.51
29/10/2025,PT,FPB Q4-26,77.81
29/10/2025,PT,FPB Q1-27,65.34
29/10/2025,PT,FPB Q2-27,36.65
29/10/2025,PT,FPB Q3-27,65.47
29/10/2025,PT,FPB YR-26,64.45
29/10/2025,PT,FPB YR-27,59.78
29/10/2025,PT,FPB YR-28,59.93
29/10/2025,PT,FPB YR-29,59.43
29/10/2025,PT,FPB YR-30,59.13
29/10/2025,PT,FPB YR-31,59.13
29/10/2025,PT,FPB YR-32,59.13
29/10/2025,PT,FPB YR-33,58.98
29/10/2025,PT,FPB YR-34,58.98
29/10/2025,PT,FPB YR-35,58.98
29/10/2025,ES,FTB D Th30Oct-25,89.26
29/10/2025,ES,FTB D Fr31Oct-25,60.00
29/10/2025,ES,FTB D Sa01Nov-25,44.74
29/10/2025,ES,FTB D Su02Nov-25,42.26
29/10/2025,ES,FTB Wk45-25,75.85
29/10/2025,ES,FTB Wk46-25,74.00
29/10/2025,ES,FTB Wk47-25,80.20
29/10/2025,ES,FTB Wk48-25,80.66
29/10/2025,ES,FTB M Nov-25,75.40
29/10/2025,ES,FTB M Dec-25,71.00
29/10/2025,ES,FTB M Jan-26,75.75
29/10/2025,ES,FTB M Feb-26,72.70
29/10/2025,ES,FTB M Mar-26,48.00
29/10/2025,ES,FTB M Apr-26,28.91
29/10/2025,ES,FTB Q1-26,65.25
29/10/2025,ES,FTB Q2-26,40.75
29/10/2025,ES,FTB Q3-26,68.21
29/10/2025,ES,FTB Q4-26,74.42
29/10/2025,ES,FTB Q1-27,64.21
29/10/2025,ES,FTB Q2-27,35.52
29/10/2025,ES,FTB Q3-27,64.34
29/10/2025,ES,FTB YR-26,62.20
29/10/2025,ES,FTB YR-27,58.65
29/10/2025,ES,FTB YR-28,58.80
29/10/2025,ES,FTB YR-29,58.30
29/10/2025,ES,FTB YR-30,58.00
29/10/2025,ES,FTB YR-31,58.00
29/10/2025,ES,FTB YR-32,58.00
29/10/2025,ES,FTB YR-33,57.85
29/10/2025,ES,FTB YR-34,57.85
29/10/2025,ES,FTB YR-35,57.85
30/10/2025,PT,FPB D Fr31Oct-25,55.79
30/10/2025,PT,FPB D Sa01Nov-25,45.13
30/10/2025,PT,FPB D Su02Nov-25,42.63
30/10/2025,PT,FPB Wk45-25,76.15
30/10/2025,PT,FPB Wk46-25,75.54
30/10/2025,PT,FPB Wk47-25,79.18
30/10/2025,PT,FPB Wk48-25,80.17
30/10/2025,PT,FPB M Nov-25,75.50
30/10/2025,PT,FPB M Dec-25,71.35
30/10/2025,PT,FPB M Jan-26,76.26
30/10/2025,PT,FPB M Feb-26,73.65
30/10/2025,PT,FPB M Mar-26,49.34
30/10/2025,PT,FPB M Apr-26,29.42
30/10/2025,PT,FPB Q1-26,66.18
30/10/2025,PT,FPB Q2-26,41.62
30/10/2025,PT,FPB Q3-26,70.39
30/10/2025,PT,FPB Q4-26,76.81
30/10/2025,PT,FPB Q1-27,65.24
30/10/2025,PT,FPB Q2-27,36.55
30/10/2025,PT,FPB Q3-27,65.37
30/10/2025,PT,FPB YR-26,63.80
30/10/2025,PT,FPB YR-27,59.68
30/10/2025,PT,FPB YR-28,59.73
30/10/2025,PT,FPB YR-29,59.43
30/10/2025,PT,FPB YR-30,59.13
30/10/2025,PT,FPB YR-31,59.13
30/10/2025,PT,FPB YR-32,59.13
30/10/2025,PT,FPB YR-33,58.98
30/10/2025,PT,FPB YR-34,58.98
30/10/2025,PT,FPB YR-35,58.98
30/10/2025,ES,FTB D Fr31Oct-25,55.79
30/10/2025,ES,FTB D Sa01Nov-25,44.75
30/10/2025,ES,FTB D Su02Nov-25,42.25
30/10/2025,ES,FTB Wk45-25,75.10
30/10/2025,ES,FTB Wk46-25,74.50
30/10/2025,ES,FTB Wk47-25,78.13
30/10/2025,ES,FTB Wk48-25,79.12
30/10/2025,ES,FTB M Nov-25,74.50
30/10/2025,ES,FTB M Dec-25,70.35
30/10/2025,ES,FTB M Jan-26,74.59
30/10/2025,ES,FTB M Feb-26,72.00
30/10/2025,ES,FTB M Mar-26,47.90
30/10/2025,ES,FTB M Apr-26,28.16
30/10/2025,ES,FTB Q1-26,64.60
30/10/2025,ES,FTB Q2-26,40.00
30/10/2025,ES,FTB Q3-26,67.53
30/10/2025,ES,FTB Q4-26,73.90
30/10/2025,ES,FTB Q1-27,64.11
30/10/2025,ES,FTB Q2-27,35.42
30/10/2025,ES,FTB Q3-27,64.24
30/10/2025,ES,FTB YR-26,61.55
30/10/2025,ES,FTB YR-27,58.55
30/10/2025,ES,FTB YR-28,58.60
30/10/2025,ES,FTB YR-29,58.30
30/10/2025,ES,FTB YR-30,58.00
30/10/2025,ES,FTB YR-31,58.00
30/10/2025,ES,FTB YR-32,58.00
30/10/2025,ES,FTB YR-33,57.85
30/10/2025,ES,FTB YR-34,57.85
30/10/2025,ES,FTB YR-35,57.85
31/10/2025,PT,FPB D Sa01Nov-25,45.58
31/10/2025,PT,FPB D Su02Nov-25,32.68
31/10/2025,PT,FPB D Mo03Nov-25,69.37
31/10/2025,PT,FPB D Tu04Nov-25,71.12
31/10/2025,PT,FPB D We05Nov-25,70.25
31/10/2025,PT,FPB D Th06Nov-25,70.76
31/10/2025,PT,FPB D Fr07Nov-25,69.16
31/10/2025,PT,FPB D Sa08Nov-25,61.89
31/10/2025,PT,FPB D Su09Nov-25,56.86
31/10/2025,PT,FPB Wk45-25,67.06
31/10/2025,PT,FPB Wk46-25,74.32
31/10/2025,PT,FPB Wk47-25,78.57
