dia,tarifario,opcao,intervalo,col,omie,tar,omieTar
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[14:30-14:45[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[14:45-15:00[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[15:00-15:15[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[15:15-15:30[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[15:30-15:45[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[15:45-16:00[,0.06770,0.00000,0.04120,0.04120
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[16:00-16:15[,0.06770,0.00000,0.04120,0.04120
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[16:15-16:30[,0.06770,0.00000,0.04120,0.04120
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[16:30-16:45[,0.06829,0.00051,0.04120,0.04178
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[16:45-17:00[,0.06896,0.00108,0.04120,0.04243
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[17:00-17:15[,0.06896,0.00108,0.04120,0.04243
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[17:15-17:30[,0.07170,0.00343,0.04120,0.04512
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[17:30-17:45[,0.07937,0.01000,0.04120,0.05264
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[17:45-18:00[,0.10905,0.03538,0.04120,0.08174
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[18:00-18:15[,0.11334,0.03899,0.04120,0.08594
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[18:15-18:30[,0.16760,0.08519,0.04120,0.13914
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[18:30-18:45[,0.19696,0.11000,0.04120,0.16793
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[18:45-19:00[,0.23848,0.14500,0.04120,0.20863
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[19:00-19:15[,0.24584,0.15086,0.04120,0.21585
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[19:15-19:30[,0.25951,0.16201,0.04120,0.22925
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[19:30-19:45[,0.47942,0.17500,0.24520,0.44885
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[19:45-20:00[,0.49537,0.18800,0.24520,0.46449
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[20:00-20:15[,0.48244,0.17699,0.24520,0.45181
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[20:15-20:30[,0.48070,0.17536,0.24520,0.45011
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[20:30-20:45[,0.47422,0.17000,0.24520,0.44375
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[20:45-21:00[,0.47171,0.16800,0.24520,0.44129
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[21:00-21:15[,0.27233,0.17200,0.04120,0.24182
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[21:15-21:30[,0.26518,0.16616,0.04120,0.23481
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[21:30-21:45[,0.26470,0.16595,0.04120,0.23434
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[21:45-22:00[,0.25736,0.16000,0.04120,0.22714
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[22:00-22:15[,0.23187,0.16000,0.01580,0.20165
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[22:15-22:30[,0.22925,0.15809,0.01580,0.19909
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[22:30-22:45[,0.22441,0.15429,0.01580,0.19434
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[22:45-23:00[,0.21903,0.15000,0.01580,0.18907
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[23:00-23:15[,0.23162,0.16100,0.01580,0.20141
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[23:15-23:30[,0.23063,0.16052,0.01580,0.20044
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[23:30-23:45[,0.22798,0.15864,0.01580,0.19784
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Diário,[23:45-00:00[,0.22732,0.15846,0.01580,0.19719
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[00:00-00:15[,0.23538,0.16504,0.01580,0.20509
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[00:15-00:30[,0.23073,0.16144,0.01580,0.20054
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[00:30-00:45[,0.22865,0.16001,0.01580,0.19850
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[00:45-01:00[,0.22805,0.15982,0.01580,0.19791
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[01:00-01:15[,0.23209,0.16360,0.01580,0.20187
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[01:15-01:30[,0.22760,0.16000,0.01580,0.19747
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[01:30-01:45[,0.22721,0.15990,0.01580,0.19708
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[01:45-02:00[,0.22485,0.15807,0.01580,0.19477
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[02:00-02:15[,0.22688,0.16023,0.01580,0.19676
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[02:15-02:30[,0.22337,0.15733,0.01580,0.19332
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[02:30-02:45[,0.22054,0.15500,0.01580,0.19054
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[02:45-03:00[,0.22040,0.15500,0.01580,0.19041
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[03:00-03:15[,0.22073,0.15539,0.01580,0.19073
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[03:15-03:30[,0.21974,0.15461,0.01580,0.18977
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[03:30-03:45[,0.21954,0.15450,0.01580,0.18957
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[03:45-04:00[,0.22005,0.15500,0.01580,0.19007
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[04:00-04:15[,0.22370,0.15822,0.01580,0.19364
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[04:15-04:30[,0.22265,0.15733,0.01580,0.19261
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[04:30-04:45[,0.22563,0.15995,0.01580,0.19553
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[04:45-05:00[,0.22730,0.16144,0.01580,0.19717
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[05:00-05:15[,0.23294,0.16637,0.01580,0.20270
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[05:15-05:30[,0.23609,0.16912,0.01580,0.20579
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[05:30-05:45[,0.23612,0.16912,0.01580,0.20582
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[05:45-06:00[,0.23716,0.17000,0.01580,0.20684
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[06:00-06:15[,0.23866,0.17100,0.01580,0.20831
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[06:15-06:30[,0.23930,0.17144,0.01580,0.20894
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[06:30-06:45[,0.23702,0.16922,0.01580,0.20670
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[06:45-07:00[,0.23714,0.16900,0.01580,0.20682
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[07:00-07:15[,0.22165,0.15539,0.01580,0.19164
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[07:15-07:30[,0.20681,0.14240,0.01580,0.17709
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[07:30-07:45[,0.18631,0.12451,0.01580,0.15699
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[07:45-08:00[,0.16122,0.10269,0.01580,0.13238
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[08:00-08:15[,0.16055,0.10196,0.01580,0.13173
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[08:15-08:30[,0.14150,0.08540,0.01580,0.11305
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[08:30-08:45[,0.11123,0.05925,0.01580,0.08338
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[08:45-09:00[,0.05488,0.01080,0.01580,0.02814
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[09:00-09:15[,0.07455,0.00588,0.04120,0.04792
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[09:15-09:30[,0.06981,0.00181,0.04120,0.04327
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[09:30-09:45[,0.06888,0.00101,0.04120,0.04236
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[09:45-10:00[,0.06820,0.00043,0.04120,0.04169
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[10:00-10:15[,0.06770,0.00000,0.04120,0.04120
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[10:15-10:30[,0.06770,0.00000,0.04120,0.04120
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[10:30-10:45[,0.06770,0.00000,0.04120,0.04120
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[10:45-11:00[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[11:00-11:15[,0.06770,0.00000,0.04120,0.04120
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[11:15-11:30[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[11:30-11:45[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[11:45-12:00[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[12:00-12:15[,0.06770,0.00000,0.04120,0.04120
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[12:15-12:30[,0.06770,0.00000,0.04120,0.04120
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[12:30-12:45[,0.06770,0.00000,0.04120,0.04120
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[12:45-13:00[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[13:00-13:15[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[13:15-13:30[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[13:30-13:45[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[13:45-14:00[,0.06770,-0.00001,0.04120,0.04119
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[14:00-14:15[,0.04230,-0.00001,0.01580,0.01579
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[14:15-14:30[,0.04230,-0.00001,0.01580,0.01579
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[14:30-14:45[,0.04230,-0.00001,0.01580,0.01579
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[14:45-15:00[,0.04230,-0.00001,0.01580,0.01579
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[15:00-15:15[,0.04230,-0.00001,0.01580,0.01579
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[15:15-15:30[,0.04230,-0.00001,0.01580,0.01579
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[15:30-15:45[,0.04230,-0.00001,0.01580,0.01579
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[15:45-16:00[,0.04230,0.00000,0.01580,0.01580
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[16:00-16:15[,0.04230,0.00000,0.01580,0.01580
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[16:15-16:30[,0.04230,0.00000,0.01580,0.01580
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[16:30-16:45[,0.04289,0.00051,0.01580,0.01638
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[16:45-17:00[,0.04356,0.00108,0.01580,0.01703
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[17:00-17:15[,0.04356,0.00108,0.01580,0.01703
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[17:15-17:30[,0.04630,0.00343,0.01580,0.01972
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[17:30-17:45[,0.05397,0.01000,0.01580,0.02724
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[17:45-18:00[,0.08365,0.03538,0.01580,0.05634
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[18:00-18:15[,0.08794,0.03899,0.01580,0.06054
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[18:15-18:30[,0.14220,0.08519,0.01580,0.11374
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[18:30-18:45[,0.17156,0.11000,0.01580,0.14253
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[18:45-19:00[,0.21308,0.14500,0.01580,0.18323
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[19:00-19:15[,0.22044,0.15086,0.01580,0.19045
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[19:15-19:30[,0.23411,0.16201,0.01580,0.20385
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[19:30-19:45[,0.25002,0.17500,0.01580,0.21945
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[19:45-20:00[,0.26597,0.18800,0.01580,0.23509
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[20:00-20:15[,0.27844,0.17699,0.04120,0.24781
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[20:15-20:30[,0.27670,0.17536,0.04120,0.24611
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[20:30-20:45[,0.27022,0.17000,0.04120,0.23975
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[20:45-21:00[,0.26771,0.16800,0.04120,0.23729
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[21:00-21:15[,0.27233,0.17200,0.04120,0.24182
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[21:15-21:30[,0.26518,0.16616,0.04120,0.23481
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[21:30-21:45[,0.26470,0.16595,0.04120,0.23434
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[21:45-22:00[,0.25736,0.16000,0.04120,0.22714
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[22:00-22:15[,0.23187,0.16000,0.01580,0.20165
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[22:15-22:30[,0.22925,0.15809,0.01580,0.19909
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[22:30-22:45[,0.22441,0.15429,0.01580,0.19434
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[22:45-23:00[,0.21903,0.15000,0.01580,0.18907
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[23:00-23:15[,0.23162,0.16100,0.01580,0.20141
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[23:15-23:30[,0.23063,0.16052,0.01580,0.20044
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[23:30-23:45[,0.22798,0.15864,0.01580,0.19784
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário - Ciclo Semanal,[23:45-00:00[,0.22732,0.15846,0.01580,0.19719
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[00:00-00:15[,0.23458,0.16504,0.01500,0.20429
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[00:15-00:30[,0.22993,0.16144,0.01500,0.19974
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[00:30-00:45[,0.22785,0.16001,0.01500,0.19770
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[00:45-01:00[,0.22725,0.15982,0.01500,0.19711
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[01:00-01:15[,0.23129,0.16360,0.01500,0.20107
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[01:15-01:30[,0.22680,0.16000,0.01500,0.19667
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[01:30-01:45[,0.22641,0.15990,0.01500,0.19628
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[01:45-02:00[,0.22405,0.15807,0.01500,0.19397
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[02:00-02:15[,0.22608,0.16023,0.01500,0.19596
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[02:15-02:30[,0.22257,0.15733,0.01500,0.19252
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[02:30-02:45[,0.21974,0.15500,0.01500,0.18974
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[02:45-03:00[,0.21960,0.15500,0.01500,0.18961
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[03:00-03:15[,0.21993,0.15539,0.01500,0.18993
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[03:15-03:30[,0.21894,0.15461,0.01500,0.18897
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[03:30-03:45[,0.21874,0.15450,0.01500,0.18877
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[03:45-04:00[,0.21925,0.15500,0.01500,0.18927
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[04:00-04:15[,0.22290,0.15822,0.01500,0.19284
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[04:15-04:30[,0.22185,0.15733,0.01500,0.19181
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[04:30-04:45[,0.22483,0.15995,0.01500,0.19473
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[04:45-05:00[,0.22650,0.16144,0.01500,0.19637
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[05:00-05:15[,0.23214,0.16637,0.01500,0.20190
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[05:15-05:30[,0.23529,0.16912,0.01500,0.20499
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[05:30-05:45[,0.23532,0.16912,0.01500,0.20502
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[05:45-06:00[,0.23636,0.17000,0.01500,0.20604
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[06:00-06:15[,0.23786,0.17100,0.01500,0.20751
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[06:15-06:30[,0.23850,0.17144,0.01500,0.20814
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[06:30-06:45[,0.23622,0.16922,0.01500,0.20590
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[06:45-07:00[,0.23634,0.16900,0.01500,0.20602
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[07:00-07:15[,0.22085,0.15539,0.01500,0.19084
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[07:15-07:30[,0.20601,0.14240,0.01500,0.17629
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[07:30-07:45[,0.18551,0.12451,0.01500,0.15619
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[07:45-08:00[,0.16042,0.10269,0.01500,0.13158
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[08:00-08:15[,0.19715,0.10196,0.05240,0.16833
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[08:15-08:30[,0.17810,0.08540,0.05240,0.14965
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[08:30-08:45[,0.14783,0.05925,0.05240,0.11998
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[08:45-09:00[,0.09148,0.01080,0.05240,0.06474
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[09:00-09:15[,0.08575,0.00588,0.05240,0.05912
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[09:15-09:30[,0.08101,0.00181,0.05240,0.05447
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[09:30-09:45[,0.08008,0.00101,0.05240,0.05356
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[09:45-10:00[,0.07940,0.00043,0.05240,0.05289
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[10:00-10:15[,0.07890,0.00000,0.05240,0.05240
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[10:15-10:30[,0.07890,0.00000,0.05240,0.05240
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[10:30-10:45[,0.27220,0.00000,0.24570,0.24570
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[10:45-11:00[,0.27220,-0.00001,0.24570,0.24569
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[11:00-11:15[,0.27220,0.00000,0.24570,0.24570
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[11:15-11:30[,0.27220,-0.00001,0.24570,0.24569
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[11:30-11:45[,0.27220,-0.00001,0.24570,0.24569
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[11:45-12:00[,0.27220,-0.00001,0.24570,0.24569
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[12:00-12:15[,0.27220,0.00000,0.24570,0.24570
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[12:15-12:30[,0.27220,0.00000,0.24570,0.24570
22/08/2026,G9 Smart Dynamic SPOT 8!,Tri-horário > 20.7 kVA - Ciclo Diário,[12:30-12:45[,0.27220,0.00000,0.24570,0.24570
